wl,LightSet,Watts/sr/m2,Color
401,Red20,1.6716e-05,Red
401,Red30,6.6244e-05,Red
401,Red40,8.0095e-06,Red
401,Red50,8.6212e-05,Red
401,Red60,0,Red
401,Red70,6.6082e-05,Red
401,Red80,3.1516e-05,Red
401,Red90,3.0739e-05,Red
401,White10,2.5961e-05,White
401,White100,7.6612e-05,White
401,White20,4.2399e-05,White
401,White30,0,White
401,White40,0,White
401,White50,0,White
401,White60,7.167e-05,White
401,White70,7.0962e-05,White
401,White80,7.1327e-05,White
401,White90,7.6691e-05,White
402,Red10,0.00017769,Red
402,Red100,8.8072e-05,Red
402,Red20,5.2469e-05,Red
402,Red30,2.4073e-05,Red
402,Red40,1.5042e-07,Red
402,Red50,4.8786e-05,Red
402,Red60,0,Red
402,Red70,7.3369e-05,Red
402,Red80,6.8856e-05,Red
402,Red90,6.642e-05,Red
402,White10,2.5516e-05,White
402,White100,7.7475e-05,White
402,White20,4.3938e-05,White
402,White30,0,White
402,White40,0,White
402,White50,0,White
402,White60,6.3901e-05,White
402,White70,6.2722e-05,White
402,White80,6.5055e-05,White
402,White90,7.1656e-05,White
403,Red10,0.00012639,Red
403,Red100,4.8876e-05,Red
403,Red20,6.406e-08,Red
403,Red30,0,Red
403,Red40,0,Red
403,Red50,1.3442e-05,Red
403,Red60,0,Red
403,Red70,4.1317e-05,Red
403,Red80,4.057e-05,Red
403,Red90,3.4911e-05,Red
403,White10,2.7539e-05,White
403,White100,9.4173e-05,White
403,White20,3.7699e-05,White
403,White30,0,White
403,White40,0,White
403,White50,0,White
403,White60,6.6205e-05,White
403,White70,6.9419e-05,White
403,White80,7.4386e-05,White
403,White90,7.8297e-05,White
404,Red10,0.00012887,Red
404,Red100,5.8433e-05,Red
404,Red20,0,Red
404,Red30,0,Red
404,Red40,1.5582e-05,Red
404,Red50,9.6094e-05,Red
404,Red60,6.5573e-05,Red
404,Red70,5.8349e-05,Red
404,Red80,5.6298e-05,Red
404,Red90,8.8481e-05,Red
404,White10,2.5151e-05,White
404,White100,0.00011318,White
404,White20,3.7279e-05,White
404,White30,0,White
404,White40,0,White
404,White50,0,White
404,White60,8.1609e-05,White
404,White70,8.2422e-05,White
404,White80,9.2656e-05,White
404,White90,9.1648e-05,White
405,Red10,0.00014385,Red
405,Red100,3.8954e-05,Red
405,Red20,7.961e-06,Red
405,Red30,1.1226e-05,Red
405,Red40,6.8187e-05,Red
405,Red50,0.0001094,Red
405,Red60,5.1104e-05,Red
405,Red70,5.5865e-05,Red
405,Red80,6.8768e-05,Red
405,Red90,3.3964e-05,Red
405,White10,2.2736e-05,White
405,White100,0.00011565,White
405,White20,4.464e-05,White
405,White30,0,White
405,White40,0,White
405,White50,0,White
405,White60,7.8984e-05,White
405,White70,8.7887e-05,White
405,White80,9.5391e-05,White
405,White90,9.5792e-05,White
406,Red10,0.00012348,Red
406,Red100,9.0425e-06,Red
406,Red20,1.3655e-05,Red
406,Red30,1.3898e-07,Red
406,Red40,5.9276e-06,Red
406,Red50,8.0028e-05,Red
406,Red60,0,Red
406,Red70,6.0369e-05,Red
406,Red80,3.0306e-05,Red
406,Red90,0,Red
406,White10,2.7451e-05,White
406,White100,0.00011952,White
406,White20,5.1041e-05,White
406,White30,0,White
406,White40,0,White
406,White50,0,White
406,White60,7.8139e-05,White
406,White70,8.9553e-05,White
406,White80,0.00010168,White
406,White90,0.00010397,White
407,Red10,0.00010014,Red
407,Red100,0,Red
407,Red20,3.4761e-06,Red
407,Red30,0,Red
407,Red40,0,Red
407,Red50,3.697e-05,Red
407,Red60,4.1985e-05,Red
407,Red70,5.9885e-05,Red
407,Red80,7.0532e-05,Red
407,Red90,0,Red
407,White10,3.2945e-05,White
407,White100,0.00012913,White
407,White20,5.7153e-05,White
407,White30,0,White
407,White40,0,White
407,White50,0,White
407,White60,9.8044e-05,White
407,White70,0.00010583,White
407,White80,0.00011356,White
407,White90,0.00011385,White
408,Red10,0.00010641,Red
408,Red100,2.7575e-05,Red
408,Red20,2.7841e-05,Red
408,Red30,1.6775e-05,Red
408,Red40,1.5797e-06,Red
408,Red50,5.2638e-05,Red
408,Red60,6.0401e-05,Red
408,Red70,4.2135e-05,Red
408,Red80,0.00010392,Red
408,Red90,2.6846e-05,Red
408,White10,3.3478e-05,White
408,White100,0.00013253,White
408,White20,6.3415e-05,White
408,White30,0,White
408,White40,0,White
408,White50,0,White
408,White60,0.00010481,White
408,White70,0.00011922,White
408,White80,0.00012026,White
408,White90,0.00011775,White
409,Red10,9.4521e-05,Red
409,Red100,7.9864e-07,Red
409,Red20,5.4656e-06,Red
409,Red30,5.9101e-06,Red
409,Red40,7.1879e-07,Red
409,Red50,1.4376e-05,Red
409,Red60,0,Red
409,Red70,2.2364e-06,Red
409,Red80,1.7484e-05,Red
409,Red90,1.8181e-05,Red
409,White10,2.7444e-05,White
409,White100,0.00014448,White
409,White20,6.4141e-05,White
409,White30,0,White
409,White40,0,White
409,White50,1.4678e-06,White
409,White60,0.00011257,White
409,White70,0.00012622,White
409,White80,0.00013239,White
409,White90,0.00013094,White
410,Red10,9.0541e-05,Red
410,Red100,1.8545e-05,Red
410,Red20,1.5584e-05,Red
410,Red30,3.091e-06,Red
410,Red40,1.7214e-05,Red
410,Red50,1.9439e-05,Red
410,Red60,4.4531e-06,Red
410,Red70,6.0125e-05,Red
410,Red80,9.5419e-06,Red
410,Red90,3.75e-05,Red
410,White10,3.3067e-05,White
410,White100,0.00017158,White
410,White20,6.8301e-05,White
410,White30,0,White
410,White40,2.2947e-06,White
410,White50,1.4082e-05,White
410,White60,0.00013584,White
410,White70,0.00014148,White
410,White80,0.00014796,White
410,White90,0.00015298,White
411,Red10,8.9033e-05,Red
411,Red100,9.0192e-05,Red
411,Red20,7.039e-05,Red
411,Red30,4.2938e-05,Red
411,Red40,3.2154e-05,Red
411,Red50,9.4189e-05,Red
411,Red60,4.0168e-05,Red
411,Red70,9.874e-05,Red
411,Red80,5.6425e-05,Red
411,Red90,7.2351e-05,Red
411,White10,4.364e-05,White
411,White100,0.00019864,White
411,White20,7.7572e-05,White
411,White30,1.4047e-05,White
411,White40,2.7319e-05,White
411,White50,4.702e-05,White
411,White60,0.00015382,White
411,White70,0.00016223,White
411,White80,0.00017808,White
411,White90,0.00018472,White
412,Red10,6.9345e-05,Red
412,Red100,3.0414e-05,Red
412,Red20,4.0383e-05,Red
412,Red30,1.0391e-05,Red
412,Red40,0,Red
412,Red50,3.9745e-05,Red
412,Red60,0,Red
412,Red70,0,Red
412,Red80,8.9896e-06,Red
412,Red90,2.7241e-05,Red
412,White10,4.1548e-05,White
412,White100,0.00020135,White
412,White20,8.518e-05,White
412,White30,3.464e-05,White
412,White40,5.1931e-05,White
412,White50,7.9785e-05,White
412,White60,0.00015715,White
412,White70,0.00016265,White
412,White80,0.00019218,White
412,White90,0.00019778,White
413,Red10,9.944e-05,Red
413,Red100,0,Red
413,Red20,0,Red
413,Red30,0,Red
413,Red40,0,Red
413,Red50,0,Red
413,Red60,0,Red
413,Red70,0,Red
413,Red80,0,Red
413,Red90,0,Red
413,White10,3.782e-05,White
413,White100,0.00020521,White
413,White20,8.7045e-05,White
413,White30,6.673e-06,White
413,White40,2.5269e-05,White
413,White50,5.0319e-05,White
413,White60,0.00016753,White
413,White70,0.0001623,White
413,White80,0.00019078,White
413,White90,0.00020067,White
414,Red10,0.00011112,Red
414,Red100,7.8058e-06,Red
414,Red20,0,Red
414,Red30,0,Red
414,Red40,0,Red
414,Red50,0,Red
414,Red60,0,Red
414,Red70,0,Red
414,Red80,0,Red
414,Red90,0,Red
414,White10,4.6909e-05,White
414,White100,0.00023059,White
414,White20,9.7327e-05,White
414,White30,1.3324e-06,White
414,White40,2.0827e-05,White
414,White50,4.39e-05,White
414,White60,0.00017857,White
414,White70,0.00018903,White
414,White80,0.00020224,White
414,White90,0.00022454,White
415,Red10,8.3062e-05,Red
415,Red100,5.4363e-05,Red
415,Red20,8.1552e-07,Red
415,Red30,5.4911e-06,Red
415,Red40,2.2399e-05,Red
415,Red50,1.3237e-05,Red
415,Red60,5.3824e-06,Red
415,Red70,4.8929e-07,Red
415,Red80,4.1719e-05,Red
415,Red90,1.232e-05,Red
415,White10,5.4846e-05,White
415,White100,0.00027443,White
415,White20,0.00011366,White
415,White30,5.7211e-05,White
415,White40,8.7647e-05,White
415,White50,0.00010703,White
415,White60,0.00020542,White
415,White70,0.00022381,White
415,White80,0.00023031,White
415,White90,0.00026272,White
416,Red10,7.1026e-05,Red
416,Red100,4.9474e-05,Red
416,Red20,2.9192e-05,Red
416,Red30,3.1148e-05,Red
416,Red40,1.8878e-05,Red
416,Red50,1.744e-05,Red
416,Red60,2.4745e-06,Red
416,Red70,2.8665e-05,Red
416,Red80,8.8246e-05,Red
416,Red90,3.1366e-05,Red
416,White10,6.5126e-05,White
416,White100,0.00032258,White
416,White20,0.00013047,White
416,White30,8.5712e-05,White
416,White40,0.00011331,White
416,White50,0.00013498,White
416,White60,0.00024597,White
416,White70,0.00025966,White
416,White80,0.00027366,White
416,White90,0.00030092,White
417,Red10,6.9269e-05,Red
417,Red100,3.6822e-05,Red
417,Red20,0,Red
417,Red30,0,Red
417,Red40,0,Red
417,Red50,1.7393e-05,Red
417,Red60,0,Red
417,Red70,5.7578e-05,Red
417,Red80,3.5864e-05,Red
417,Red90,0,Red
417,White10,8.2909e-05,White
417,White100,0.00036764,White
417,White20,0.00015674,White
417,White30,9.2332e-05,White
417,White40,0.00011079,White
417,White50,0.00014415,White
417,White60,0.00028326,White
417,White70,0.00029643,White
417,White80,0.00032831,White
417,White90,0.00034577,White
418,Red10,7.8853e-05,Red
418,Red100,3.6951e-05,Red
418,Red20,0,Red
418,Red30,0,Red
418,Red40,9.0506e-07,Red
418,Red50,7.6923e-06,Red
418,Red60,1.8559e-06,Red
418,Red70,4.8465e-05,Red
418,Red80,0,Red
418,Red90,9.2797e-07,Red
418,White10,9.7705e-05,White
418,White100,0.00042367,White
418,White20,0.00017996,White
418,White30,0.00012449,White
418,White40,0.00014954,White
418,White50,0.00018767,White
418,White60,0.00031551,White
418,White70,0.00033922,White
418,White80,0.00037175,White
418,White90,0.00039455,White
419,Red10,8.0264e-05,Red
419,Red100,3.9725e-05,Red
419,Red20,0,Red
419,Red30,0,Red
419,Red40,7.5079e-06,Red
419,Red50,0,Red
419,Red60,4.7082e-05,Red
419,Red70,0,Red
419,Red80,0,Red
419,Red90,3.2898e-05,Red
419,White10,0.00011168,White
419,White100,0.00046482,White
419,White20,0.00020576,White
419,White30,0.00016872,White
419,White40,0.00020035,White
419,White50,0.00024314,White
419,White60,0.0003408,White
419,White70,0.00038368,White
419,White80,0.00040367,White
419,White90,0.00043231,White
420,Red10,9.0823e-05,Red
420,Red100,3.3053e-05,Red
420,Red20,0,Red
420,Red30,0,Red
420,Red40,2.138e-06,Red
420,Red50,0,Red
420,Red60,3.2931e-05,Red
420,Red70,0,Red
420,Red80,0,Red
420,Red90,2.6156e-05,Red
420,White10,0.00012766,White
420,White100,0.00051305,White
420,White20,0.00023758,White
420,White30,0.00019534,White
420,White40,0.00022965,White
420,White50,0.00028168,White
420,White60,0.00038345,White
420,White70,0.00044652,White
420,White80,0.00045734,White
420,White90,0.00048951,White
421,Red10,8.3183e-05,Red
421,Red100,4.0817e-05,Red
421,Red20,0,Red
421,Red30,0,Red
421,Red40,0,Red
421,Red50,0,Red
421,Red60,3.6621e-06,Red
421,Red70,0,Red
421,Red80,0,Red
421,Red90,1.5082e-06,Red
421,White10,0.00014728,White
421,White100,0.00059632,White
421,White20,0.00027437,White
421,White30,0.00023482,White
421,White40,0.00027628,White
421,White50,0.00033126,White
421,White60,0.00046014,White
421,White70,0.00052298,White
421,White80,0.00053455,White
421,White90,0.00057167,White
422,Red10,5.6207e-05,Red
422,Red100,2.3355e-05,Red
422,Red20,0,Red
422,Red30,0,Red
422,Red40,0,Red
422,Red50,0,Red
422,Red60,0,Red
422,Red70,0,Red
422,Red80,0,Red
422,Red90,0,Red
422,White10,0.00016411,White
422,White100,0.00069925,White
422,White20,0.00031621,White
422,White30,0.00028767,White
422,White40,0.00034502,White
422,White50,0.0004009,White
422,White60,0.00053959,White
422,White70,0.00059365,White
422,White80,0.00062123,White
422,White90,0.00065862,White
423,Red10,0.00011704,Red
423,Red100,4.3593e-05,Red
423,Red20,2.7031e-05,Red
423,Red30,4.821e-06,Red
423,Red40,1.4779e-06,Red
423,Red50,2.3175e-06,Red
423,Red60,2.3133e-05,Red
423,Red70,5.3507e-05,Red
423,Red80,4.5579e-05,Red
423,Red90,6.0445e-05,Red
423,White10,0.00018488,White
423,White100,0.00082211,White
423,White20,0.00035926,White
423,White30,0.00033213,White
423,White40,0.00040273,White
423,White50,0.00047048,White
423,White60,0.00061206,White
423,White70,0.00068939,White
423,White80,0.00072132,White
423,White90,0.0007631,White
424,Red10,0.00015101,Red
424,Red100,0.00011944,Red
424,Red20,0.00010741,Red
424,Red30,5.7368e-05,Red
424,Red40,0.00012182,Red
424,Red50,0.00011472,Red
424,Red60,0.00012587,Red
424,Red70,0.00014893,Red
424,Red80,0.0001005,Red
424,Red90,0.00016115,Red
424,White10,0.00021468,White
424,White100,0.0009304,White
424,White20,0.00041027,White
424,White30,0.00040454,White
424,White40,0.00048128,White
424,White50,0.00056092,White
424,White60,0.00070793,White
424,White70,0.00078409,White
424,White80,0.00081488,White
424,White90,0.00086888,White
425,Red10,9.3963e-05,Red
425,Red100,0.00013578,Red
425,Red20,4.6824e-05,Red
425,Red30,3.5621e-05,Red
425,Red40,8.4613e-05,Red
425,Red50,5.1617e-05,Red
425,Red60,6.3595e-05,Red
425,Red70,0.0001022,Red
425,Red80,8.0631e-05,Red
425,Red90,0.00011408,Red
425,White10,0.00024411,White
425,White100,0.0010424,White
425,White20,0.00047009,White
425,White30,0.00048228,White
425,White40,0.00057061,White
425,White50,0.00066558,White
425,White60,0.00081197,White
425,White70,0.00087672,White
425,White80,0.00092168,White
425,White90,0.00098976,White
426,Red10,4.3374e-05,Red
426,Red100,0.00010049,Red
426,Red20,0,Red
426,Red30,0,Red
426,Red40,1.6387e-06,Red
426,Red50,0,Red
426,Red60,0,Red
426,Red70,4.2259e-06,Red
426,Red80,2.8859e-05,Red
426,Red90,1.5623e-05,Red
426,White10,0.00027085,White
426,White100,0.0011897,White
426,White20,0.00053235,White
426,White30,0.00056147,White
426,White40,0.00065288,White
426,White50,0.00076294,White
426,White60,0.00092318,White
426,White70,0.00098446,White
426,White80,0.0010528,White
426,White90,0.0011197,White
427,Red10,8.1171e-05,Red
427,Red100,5.0753e-05,Red
427,Red20,0,Red
427,Red30,0,Red
427,Red40,0,Red
427,Red50,1.1744e-06,Red
427,Red60,0,Red
427,Red70,0,Red
427,Red80,0,Red
427,Red90,0,Red
427,White10,0.00030871,White
427,White100,0.0013359,White
427,White20,0.00060006,White
427,White30,0.00063532,White
427,White40,0.00073557,White
427,White50,0.00085182,White
427,White60,0.0010422,White
427,White70,0.001103,White
427,White80,0.0011814,White
427,White90,0.0012563,White
428,Red10,0.00014865,Red
428,Red100,8.5899e-05,Red
428,Red20,0,Red
428,Red30,3.41e-05,Red
428,Red40,0,Red
428,Red50,6.8781e-05,Red
428,Red60,6.7243e-05,Red
428,Red70,5.6716e-05,Red
428,Red80,9.8632e-06,Red
428,Red90,7.8083e-05,Red
428,White10,0.00035986,White
428,White100,0.0014988,White
428,White20,0.00068502,White
428,White30,0.00072991,White
428,White40,0.00085812,White
428,White50,0.00097771,White
428,White60,0.0011759,White
428,White70,0.0012587,White
428,White80,0.0013314,White
428,White90,0.0014291,White
429,Red10,0.00011683,Red
429,Red100,0.00011485,Red
429,Red20,3.9594e-06,Red
429,Red30,7.232e-05,Red
429,Red40,1.5629e-06,Red
429,Red50,9.9276e-05,Red
429,Red60,7.3347e-05,Red
429,Red70,0.00012985,Red
429,Red80,4.8532e-05,Red
429,Red90,0.00012134,Red
429,White10,0.00039974,White
429,White100,0.0016545,White
429,White20,0.00075899,White
429,White30,0.00083006,White
429,White40,0.00098124,White
429,White50,0.0011117,White
429,White60,0.0013012,White
429,White70,0.0013974,White
429,White80,0.0014752,White
429,White90,0.001572,White
430,Red10,0.00010446,Red
430,Red100,0.00014418,Red
430,Red20,5.5636e-05,Red
430,Red30,9.9599e-05,Red
430,Red40,5.0198e-05,Red
430,Red50,0.00016054,Red
430,Red60,5.4176e-05,Red
430,Red70,0.00014766,Red
430,Red80,0.00013422,Red
430,Red90,0.00012687,Red
430,White10,0.00043346,White
430,White100,0.0017957,White
430,White20,0.00083022,White
430,White30,0.00091042,White
430,White40,0.0010689,White
430,White50,0.001218,White
430,White60,0.0014081,White
430,White70,0.0015148,White
430,White80,0.0016073,White
430,White90,0.0017014,White
431,Red10,0.00013568,Red
431,Red100,0.00019621,Red
431,Red20,4.9464e-05,Red
431,Red30,0.00010369,Red
431,Red40,0.00012983,Red
431,Red50,0.00014425,Red
431,Red60,0.00011014,Red
431,Red70,0.00017594,Red
431,Red80,0.00016652,Red
431,Red90,0.0001617,Red
431,White10,0.00048731,White
431,White100,0.0020243,White
431,White20,0.00093393,White
431,White30,0.0010263,White
431,White40,0.0011952,White
431,White50,0.0013634,White
431,White60,0.0015719,White
431,White70,0.0016975,White
431,White80,0.001801,White
431,White90,0.0019087,White
432,Red10,0.00013674,Red
432,Red100,0.00015573,Red
432,Red20,1.0951e-05,Red
432,Red30,4.9672e-05,Red
432,Red40,0.0001382,Red
432,Red50,8.9436e-05,Red
432,Red60,0.00012915,Red
432,Red70,0.00014274,Red
432,Red80,8.119e-05,Red
432,Red90,0.00014306,Red
432,White10,0.00054862,White
432,White100,0.0022693,White
432,White20,0.001041,White
432,White30,0.0011358,White
432,White40,0.0013238,White
432,White50,0.0015094,White
432,White60,0.0017562,White
432,White70,0.0018897,White
432,White80,0.0019994,White
432,White90,0.0021282,White
433,Red10,0.00014493,Red
433,Red100,0.00012343,Red
433,Red20,4.3669e-05,Red
433,Red30,1.96e-06,Red
433,Red40,0.00010304,Red
433,Red50,0.00010857,Red
433,Red60,0.0001177,Red
433,Red70,0.0001399,Red
433,Red80,5.7228e-05,Red
433,Red90,0.00012024,Red
433,White10,0.0006094,White
433,White100,0.0024598,White
433,White20,0.0011434,White
433,White30,0.001225,White
433,White40,0.0014336,White
433,White50,0.0016355,White
433,White60,0.0019105,White
433,White70,0.0020637,White
433,White80,0.0021819,White
433,White90,0.0023195,White
434,Red10,0.00014091,Red
434,Red100,0.000177,Red
434,Red20,5.4726e-05,Red
434,Red30,6.877e-06,Red
434,Red40,0.0001066,Red
434,Red50,8.9349e-05,Red
434,Red60,0.00013287,Red
434,Red70,0.00017755,Red
434,Red80,7.0297e-05,Red
434,Red90,0.00013634,Red
434,White10,0.00067489,White
434,White100,0.0026952,White
434,White20,0.0012667,White
434,White30,0.0013677,White
434,White40,0.0016147,White
434,White50,0.001822,White
434,White60,0.0021034,White
434,White70,0.0022758,White
434,White80,0.0024127,White
434,White90,0.0025631,White
435,Red10,0.00013915,Red
435,Red100,0.00022012,Red
435,Red20,4.6446e-05,Red
435,Red30,3.9242e-05,Red
435,Red40,7.3945e-05,Red
435,Red50,7.4404e-05,Red
435,Red60,0.00012523,Red
435,Red70,0.00015772,Red
435,Red80,8.3385e-05,Red
435,Red90,0.00012639,Red
435,White10,0.00074789,White
435,White100,0.0029809,White
435,White20,0.0014097,White
435,White30,0.001549,White
435,White40,0.0018157,White
435,White50,0.0020494,White
435,White60,0.0023182,White
435,White70,0.0025186,White
435,White80,0.0026648,White
435,White90,0.0028309,White
436,Red10,0.0001119,Red
436,Red100,0.0001902,Red
436,Red20,4.1702e-05,Red
436,Red30,4.502e-05,Red
436,Red40,3.1899e-05,Red
436,Red50,7.1919e-05,Red
436,Red60,7.1197e-05,Red
436,Red70,0.0001407,Red
436,Red80,0.00012078,Red
436,Red90,0.00015839,Red
436,White10,0.00083064,White
436,White100,0.0032683,White
436,White20,0.0015563,White
436,White30,0.001746,White
436,White40,0.0020264,White
436,White50,0.0022897,White
436,White60,0.0025435,White
436,White70,0.0027681,White
436,White80,0.0029311,White
436,White90,0.0030948,White
437,Red10,9.4967e-05,Red
437,Red100,0.00020534,Red
437,Red20,6.611e-05,Red
437,Red30,5.3287e-05,Red
437,Red40,6.384e-05,Red
437,Red50,8.7001e-05,Red
437,Red60,0.00010357,Red
437,Red70,0.00015584,Red
437,Red80,0.00015973,Red
437,Red90,0.00018828,Red
437,White10,0.00091522,White
437,White100,0.0035491,White
437,White20,0.0016995,White
437,White30,0.0019332,White
437,White40,0.0022468,White
437,White50,0.0025208,White
437,White60,0.0027977,White
437,White70,0.0030113,White
437,White80,0.0031988,White
437,White90,0.0033735,White
438,Red10,0.00010648,Red
438,Red100,0.00022835,Red
438,Red20,7.2495e-05,Red
438,Red30,4.1811e-05,Red
438,Red40,0.00010112,Red
