color,dist_km,response,SE,df,lower_CL,upper_CL,species
R,1.5308587796711224,4.522089938830167,1.4021196792809378,Inf,2.4627229421290826,8.303531454979714,Sphingidae
W,1.5308587796711224,3.7860143465384164,1.4151615458907731,Inf,1.8197616087776858,7.876803512643968,Sphingidae
R,1.7222161271300127,4.553060732956346,1.406902908428297,Inf,2.4847393128073385,8.343073227495706,Sphingidae
W,1.7222161271300127,3.811943921684313,1.4186852923530688,Inf,1.8380449880990724,7.905636998087859,Sphingidae
R,1.913573474588903,4.58424363920364,1.4126351007600992,Inf,2.50593531748538,8.386205979437312,Sphingidae
W,1.913573474588903,3.838051082757177,1.4228359206213386,Inf,1.8559006712541324,7.937189927249316,Sphingidae
R,2.1049308220477934,4.6156401102810705,1.4193434703588046,Inf,2.526278167672009,8.433011811706955,Sphingidae
W,2.1049308220477934,3.864337046003761,1.4276339168221563,Inf,1.8733054198396095,7.971524902968374,Sphingidae
R,2.2962881695066835,4.647251608846937,1.4270538115567488,Inf,2.545737683940923,8.48357144263872,Sphingidae
W,2.2962881695066835,3.890803036000613,1.433099351211174,Inf,1.8902367842561287,8.00870472474116,Sphingidae
R,2.487645516965574,4.679079607576964,1.4357903786990314,Inf,2.5642865121457654,8.537964018584697,Sphingidae
W,2.487645516965574,3.917450285711145,1.4392518099618155,Inf,1.906673223439924,8.048792290338612,Sphingidae
R,2.679002864424464,4.711125589232904,1.4455757816836552,Inf,2.581900310365997,8.596266954388676,Sphingidae
W,2.679002864424464,3.9442800365430535,1.4461103293859117,Inf,1.9225942202332202,8.091850502278579,Sphingidae
R,2.8703602118833547,4.743391046731622,1.4564308991523536,Inf,2.5985579030777624,8.658555807267073,Sphingidae
W,2.8703602118833547,3.97129353840617,1.4536933334150712,Inf,1.9379803908673976,8.137942180688304,Sphingidae
R,3.0617175593422448,4.775877483214636,1.4683748107976806,Inf,2.6142413998156773,8.724904186845466,Sphingidae
W,3.0617175593422448,3.998492049770679,1.4620185751423924,Inf,1.9528135870865775,8.187129984041075,Sphingidae
R,3.253074906801135,4.80858641211815,1.4814247497932784,Inf,2.628936276459751,8.79538370323116,Sphingidae
W,3.253074906801135,4.025876837725746,1.4711030831754215,Inf,1.967076989529641,8.239476339160555,Sphingidae
R,3.4444322542600254,4.841519357243558,1.4955960758642113,Inf,2.6426314182092887,8.870063954074913,Sphingidae
W,3.4444322542600254,4.053449178038557,1.4809631134838004,Inf,1.980755191114256,8.2950433817612,Sphingidae
R,3.6357896017189155,4.87467785282843,1.5109022690141076,Inf,2.6553191242519754,8.94901255062895,Sphingidae
W,3.6357896017189155,4.081210355213734,1.4916141073402749,Inf,1.9938342693244993,8.353892908635219,Sphingidae
R,3.827146949177806,4.908063443617995,1.5273549434370077,Inf,2.6669950750605715,9.032295181884514,Sphingidae
W,3.827146949177806,4.109161662553201,1.5030706558540616,Inf,2.0063018464898486,8.4160863424109,Sphingidae
R,4.018504296636697,4.941677684937096,1.5449638806844401,Inf,2.6776582641131776,9.119975715008971,Sphingidae
W,4.018504296636697,4.137304402216412,1.5153464714836549,Inf,2.0181471373521727,8.481684709598202,Sphingidae
R,4.209861644095587,4.975522142762652,1.5637370807501862,Inf,2.6873108966019403,9.212116329534025,Sphingidae
W,4.209861644095587,4.165639885281023,1.5284543667955983,Inf,2.02936098344264,8.550748632412825,Sphingidae
R,4.401218991554477,5.009598393796618,1.5836808293906015,Inf,2.695958258342354,9.308777682099691,Sphingidae
W,4.401218991554477,4.194169431803978,1.5424062406100103,Inf,2.0399358740251134,8.623338334635484,Sphingidae
R,4.592576339013367,5.043908025539425,1.604799779727356,Inf,2.703608558601815,9.410019098052407,Sphingidae
W,4.592576339013367,4.22289437088299,1.557213071546795,Inf,2.049865953599264,8.699513661526696,Sphingidae
R,4.783933686472257,5.078452636363944,1.6270970459876068,Inf,2.710272750921554,9.515898785840827,Sphingidae
W,4.783933686472257,4.251816040718476,1.5728849188621896,Inf,2.059147016188272,8.779334113586202,Sphingidae
R,4.975291033931148,5.113233835589951,1.6505743071248993,Inf,2.71596433620853,9.62647406995057,Sphingidae
W,4.975291033931148,4.280935788675886,1.58943093034728,Inf,2.0677764868554314,8.8628588937269,Sphingidae
R,5.166648381390038,5.148253243559098,1.6752319180296473,Inf,2.7206991524294297,9.741801638064151,Sphingidae
W,5.166648381390038,4.310254971348481,1.6068593569516572,Inf,2.0757533910954056,8.9501469672321,Sphingidae
R,5.358005728848928,5.183512491710395,1.7010690260742936,Inf,2.724495155160109,9.861937798211548,Sphingidae
W,5.358005728848928,4.339774954620533,1.625177573699184,Inf,2.0830783129237784,9.04125713368741,Sphingidae
R,5.549363076307818,5.219013222656222,1.7280836908361443,Inf,2.7273721930483075,9.986938741872711,Sphingidae
W,5.549363076307818,4.369497113730944,1.6443921063810718,Inf,2.0897533426391797,9.13624810992806,Sphingidae
R,5.740720423766709,5.254757090258842,1.7562730049895108,Inf,2.7293517819562343,10.116860809285132,Sphingidae
W,5.740720423766709,4.399422833337328,1.6645086634457542,Inf,2.0957820153525155,9.23517862292291,Sphingidae
R,5.932077771225599,5.29074575970746,1.7856332145463747,Inf,2.7304568811853334,10.25176075357422,Sphingidae
W,5.932077771225599,4.429553507580518,1.6855321724559993,Inf,2.1011692414664442,9.338107511427808,Sphingidae
R,6.1234351186844895,5.326980907595793,1.8161598368394527,Inf,2.7307116747710642,10.391696000739122,Sphingidae
W,6.1234351186844895,4.4598905401495035,1.7074668204516692,Inf,2.1059212303448676,9.445093835184764,Sphingidae
R,6.31479246614338,5.363464222000174,1.8478477748719573,Inf,2.7301413603923814,10.536724902970418,Sphingidae
W,6.31479246614338,4.490435344346829,1.7303160975410232,Inf,2.11004540843775,9.556196990418508,Sphingidae
R,6.50614981360227,5.400197402558203,1.8806914268942818,Inf,2.728771947988486,10.686906983228566,Sphingidae
W,6.50614981360227,4.521189343154437,1.7540828430433593,Inf,2.1135503331230754,9.671476830385439,Sphingidae
R,6.697507161061161,5.437182160547917,1.91468479030049,Inf,2.7266300697309527,10.842303169456942,Sphingidae
W,6.697507161061161,4.55215396929996,1.7787692935198764,Inf,2.1164456034978087,9.7909937897607,Sphingidae
R,6.888864508520051,5.474420218967522,1.949821559159725,Inf,2.723742802576158,11.002976017227104,Sphingidae
W,6.888864508520051,4.583330665323465,1.8043771320559585,Inf,2.118741769296889,9.914809011702092,Sphingidae
R,7.080221855978941,5.511913312615652,1.9860952149039255,Inf,2.7201375042313387,11.168989920005835,Sphingidae
W,7.080221855978941,4.614720883644653,1.8309075381948292,Inf,2.1204502390471633,10.042984476502221,Sphingidae
R,7.271579203437831,5.549663188172199,2.023499109879789,Inf,2.7158416630148183,11.340411306587127,Sphingidae
W,7.271579203437831,4.646326086630534,1.8583612379674894,Inf,2.1215831884759155,10.175583130827812,Sphingidae
R,7.462936550896721,5.587671604279684,2.062026543637271,Inf,2.710882761781293,11.517308825542054,Sphingidae
W,7.462936550896721,4.678147746663541,1.8867385535149974,Inf,2.1221534700950264,10.312669016644298,Sphingidae
R,0,8.148510289435666,1.6081846275620144,Inf,5.5345923945087305,11.996948502100604,Erebidae
W,0,11.197939625342672,2.2666491215383933,Inf,7.530794207921899,16.650813764226026,Erebidae
R,0.1913573474588903,8.125794079667898,1.5723904057531246,Inf,5.561003322975791,11.873492172242191,Erebidae
W,0.1913573474588903,11.16672229401944,2.219137854048252,Inf,7.564292754790539,16.484778000267085,Erebidae
R,0.3827146949177806,8.103141197572048,1.5384949125399703,Inf,5.585227465208827,11.756172452563552,Erebidae
W,0.3827146949177806,11.135591989578613,2.174231923387158,Inf,7.5947875295852585,16.32717287683477,Erebidae
R,0.5740720423766709,8.08055146660484,1.5065830985372213,Inf,5.607099152537131,11.645114564258142,Erebidae
W,0.5740720423766709,11.104548469408861,2.132038359548829,Inf,7.622069185408175,16.178152376984382,Erebidae
R,0.7654293898355612,8.058024710715157,1.4767399651611484,Inf,5.626451970078745,11.54044548568098,Erebidae
W,0.7654293898355612,11.07359149157519,2.092663186811942,Inf,7.645929436415876,16.03787080982638,Erebidae
R,0.9567867372944515,8.0355607543427,1.4490493771835913,Inf,5.643121014072775,11.442291681448584,Erebidae
W,0.9567867372944515,11.042720814817104,2.0562098889619214,Inf,7.666163976095187,15.906479873667765,Erebidae
R,1.1481440847533417,8.013159422416544,1.4235926960446446,Inf,5.656945498807443,11.350776482219866,Erebidae
W,1.1481440847533417,11.011936198546623,2.0227776883500623,Inf,7.682575759405775,15.78412535566597,Erebidae
R,1.339501432212232,7.990820540353873,1.400447254355095,Inf,5.6677716743951905,11.266017153902935,Erebidae
W,1.339501432212232,10.981237402846535,1.9924596713304938,Inf,7.69497858674087,15.670943530039029,Erebidae
R,1.5308587796711224,7.96854393405854,1.3796847069720177,Inf,5.6754559876191655,11.188121724058725,Erebidae
W,1.5308587796711224,10.950624188468431,1.965340808802581,Inf,7.703200896226331,15.567057348305019,Erebidae
R,1.7222161271300127,7.9463294299197305,1.3613693098775774,Inf,5.679868387269101,11.117185664079857,Erebidae
W,1.7222161271300127,10.920096316830866,1.941495936718519,Inf,7.707089639507706,15.4725725463964,Erebidae
R,1.913573474588903,7.924176854810651,1.3455561932185074,Inf,5.680895645930547,11.053288555176625,Erebidae
W,1.913573474588903,10.889653550017533,1.9209877757051395,Inf,7.706514088335733,15.387573821333074,Erebidae
R,2.1049308220477934,7.902086036087119,1.3322897072593218,Inf,5.678444546005611,10.996490890387806,Erebidae
W,2.1049308220477934,10.859295650775358,1.9038650793593164,Inf,7.701369398914517,15.312121250484319,Erebidae
R,2.2962881695066835,7.880056801586253,1.3216019275045452,Inf,5.672444763034692,10.946831179543386,Erebidae
W,2.2962881695066835,10.829022382512688,1.890161005308813,Inf,7.691579752016133,15.246247135410945,Erebidae
R,2.487645516965574,7.8580889796251165,1.3135114059178854,Inf,5.66285127793039,10.904323525563859,Erebidae
W,2.487645516965574,10.798833509297422,1.879891800189061,Inf,7.677100892401683,15.189953446742239,Erebidae
R,2.679002864424464,7.836182398999411,1.3080222477321828,Inf,5.649646164022959,10.868955826193334,Erebidae
W,2.679002864424464,10.768728795855212,1.8730558784561304,Inf,7.657921912718576,15.14321002491305,Erebidae
R,2.8703602118833547,7.814336888982085,1.3051235775747552,Inf,5.632839625304548,10.840688724775239,Erebidae
W,2.8703602118833547,10.738708007567569,1.8696333556961426,Inf,7.634066164272364,15.105953654357336,Erebidae
R,3.0617175593422448,7.792552279322049,1.3047894355760703,Inf,5.612470206918887,10.819455389020801,Erebidae
W,3.0617175593422448,10.708770910470077,1.8695860712512393,Inf,7.605591227089705,15.07808807873728,Erebidae
R,3.253074906801135,7.770828400242843,1.3069791160747675,Inf,5.588604153325198,10.805162142337712,Erebidae
W,3.253074906801135,10.678917271250578,1.8728581050784239,Inf,7.572587929608321,15.05948496686685,Erebidae
R,3.4444322542600254,7.749165082441294,1.311637931685871,Inf,5.561333947435725,10.797689914416242,Erebidae
W,3.4444322542600254,10.649146857247313,1.8793767630113734,Inf,7.5351784678919564,15.049985779427246,Erebidae
R,3.6357896017189155,7.727562157086212,1.3186983574265834,Inf,5.530776118451574,10.796896423344851,Erebidae
W,3.6357896017189155,10.619459436447139,1.8890539763996606,Inf,7.493513728878122,15.049404431961959,Erebidae
R,3.827146949177806,7.7060194558170725,1.3280814865626054,Inf,5.497068450747975,10.802618956900774,Erebidae
W,3.827146949177806,10.58985477748373,1.9017880394415623,Inf,7.447769966019897,15.057530605785542,Erebidae
R,4.018504296636697,7.684536810742698,1.3396987142331602,Inf,5.460366756351215,10.81467759047013,Erebidae
W,4.018504296636697,10.560332649635724,1.917465592501892,Inf,7.398145004710149,15.074133529413231,Erebidae
R,4.209861644095587,7.663114054439958,1.353453557874658,Inf,5.420841387094705,10.832878665506927,Erebidae
W,4.209861644095587,10.530892822824978,1.935963753239603,Inf,7.344854167287542,15.098966040707921,Erebidae
R,4.401218991554477,7.641751019952452,1.3692435248144936,Inf,5.37867365979299,10.857018355189044,Erebidae
W,4.401218991554477,10.501535067614764,1.9571522991854904,Inf,7.288126103762511,15.131768743601894,Erebidae
R,4.592576339013367,7.620447540789231,1.3869619458597024,Inf,5.334052351244794,10.886886160457108,Erebidae
W,4.592576339013367,10.472259155207956,1.9808958142324402,Inf,7.228198697158224,15.172274090494088,Erebidae
R,4.783933686472257,7.599203450923472,1.4064997072512664,Inf,5.287170393483551,10.922268206014625,Erebidae
W,4.783933686472257,10.443064857445263,2.007055725404479,Inf,7.165315185284705,15.220210248500736,Erebidae
R,4.975291033931148,7.578018584791196,1.4277468297172087,Inf,5.238221867868459,10.962950237693684,Erebidae
W,4.975291033931148,10.413951946803454,2.0354921730821722,Inf,7.0997206080837785,15.275304640417723,Erebidae
R,5.166648381390038,7.556892777290001,1.4505938603942856,Inf,5.187399363516124,11.00872025568314,Erebidae
W,5.166648381390038,10.384920196393605,2.0660656755156883,Inf,7.031658655412528,15.337287085522883,Erebidae
R,5.358005728848928,7.535825863777717,1.4749330593717405,Inf,5.134891734567332,11.059370749121785,Erebidae
W,5.358005728848928,10.355969379959253,2.098638565251754,Inf,6.96136895757526,15.405892497904453,Erebidae
R,5.549363076307818,7.5148176800712,1.500659376362707,Inf,5.080882264149883,11.11470052419321,Erebidae
W,5.549363076307818,10.32709927187475,2.133076189831532,Inf,6.889084832404084,15.480863128512054,Erebidae
R,5.740720423766709,7.493868062444977,1.5276712239054429,Inf,5.025547221839032,11.174516138917612,Erebidae
W,5.740720423766709,10.298309647143393,2.16924788109283,Inf,6.815031479556058,15.561950360257953,Erebidae
R,5.932077771225599,7.47297684763002,1.5558710613859306,Inf,4.969054786218468,11.238632973035411,Erebidae
W,5.932077771225599,10.269600281395736,2.2070277063959023,Inf,6.739424595391062,15.648916082801527,Erebidae
R,6.1234351186844895,7.452143872812461,1.5851658092484444,Inf,4.911564294419683,11.306875971101972,Erebidae
W,6.1234351186844895,10.240970950887833,2.2462950211970907,Inf,6.662469370092466,15.741533685350793,Erebidae
R,6.31479246614338,7.431368975632315,1.6154671154262754,Inf,4.853225775472656,11.37908010195798,Erebidae
W,6.31479246614338,10.212421432499474,2.2869348459575165,Inf,6.584359821927658,15.83958871258061,Erebidae
R,6.50614981360227,7.4106519941822215,1.6466914967809467,Inf,4.794179722956511,11.455090579084471,Erebidae
W,6.50614981360227,10.183951503732462,2.328838091852005,Inf,6.505278420820642,15.942879231492029,Erebidae
R,6.697507161061161,7.389992767006177,1.6787603776936602,Inf,4.734557063802354,11.534762884987673,Erebidae
W,6.697507161061161,10.15556094270887,2.3719016596274143,Inf,6.4253959537657686,16.05121595668026,Erebidae
R,6.888864508520051,7.369391133098294,1.711600046368803,Inf,4.674479283272958,11.61796263958681,Erebidae
W,6.888864508520051,10.127249528169335,2.4160284347142507,Inf,6.344871587144691,16.164422178946015,Erebidae
R,7.080221855978941,7.3488469319015115,1.745141547271002,Inf,4.61405867037627,11.704565348345296,Erebidae
W,7.080221855978941,10.09901703947128,2.461127199724314,Inf,6.263853084932144,16.282333538261156,Erebidae
R,7.271579203437831,7.328360003306392,1.779320525723723,Inf,4.553398652681115,11.794456061175,Erebidae
W,7.271579203437831,10.070863256587275,2.5071124830976173,Inf,6.182477146455232,16.4047976774214,Erebidae
R,7.462936550896721,7.307930187649825,1.8140770382658888,Inf,4.492594194272838,11.887528968373196,Erebidae
W,7.462936550896721,10.042787960103238,2.5539043601423232,Inf,6.100869832322483,16.531673807765873,Erebidae
R,0,2.296615157301505,0.7851292908785285,Inf,1.175150099220739,4.48831275617011,Notodontidae
W,0,2.0344118477626054,0.743152155562977,Inf,0.9942662321303372,4.162699519070366,Notodontidae
R,0.1913573474588903,2.266927674263867,0.7656049211214695,Inf,1.1693999749334514,4.394528125961208,Notodontidae
W,0.1913573474588903,2.008113768595965,0.7255473013121176,Inf,0.9891052348880243,4.076938191598194,Notodontidae
R,0.3827146949177806,2.2376239501883295,0.7473166215628738,Inf,1.1627991940050675,4.3059549475699095,Notodontidae
W,0.3827146949177806,1.982155634838419,0.7089936111519953,Inf,0.9832705542166098,3.9957882841838552,Notodontidae
R,0.5740720423766709,2.208699024366677,0.730253519669054,Inf,1.1553327978304382,4.222464202002408,Notodontidae
W,0.5740720423766709,1.9565330521431246,0.6934793210155076,Inf,0.9767531356729231,3.9191290453254783,Notodontidae
R,0.7654293898355612,2.18014800021591,0.7144022802708988,Inf,1.1469904730861233,4.143927446979363,Notodontidae
W,0.7654293898355612,1.9312416829673131,0.6789908805972333,Inf,0.9695473308840163,3.8468410145895096,Notodontidae
R,0.9567867372944515,2.1519660444493205,0.6997468331494487,Inf,1.1377670682354013,4.070216115188807,Notodontidae
W,0.9567867372944515,1.9062772458380042,0.6655127856615959,Inf,0.9616512151515347,3.7788055385830366,Notodontidae
R,1.1481440847533417,2.1241483862582857,0.6862681383721834,Inf,1.1276630429457883,4.001200886265624,Notodontidae
W,1.1481440847533417,1.8816355146272137,0.6530274364212922,Inf,0.9530668590385968,3.7149043389022474,Notodontidae
R,1.339501432212232,2.096690316504638,0.6739440017229764,Inf,1.1166848270365168,3.9367511556423813,Notodontidae
W,1.339501432212232,1.8573123178365296,0.6415150288799614,Inf,0.9438005409173031,3.655019144865652,Notodontidae
R,1.5308587796711224,2.069587186923473,0.6627489515607029,Inf,1.1048450673950105,3.8767346216032506,Notodontidae
W,1.5308587796711224,1.8333035378909353,0.6309534853669038,Inf,0.9338628886573018,3.5990314026460912,Notodontidae
R,1.7222161271300127,2.0428344093362623,0.652654186521161,Inf,1.0921627448607776,3.8210170083216015,Notodontidae
W,1.7222161271300127,1.8096051104417632,0.6213184293743641,Inf,0.9232689406944748,3.5468220703642066,Notodontidae
R,1.913573474588903,2.0164274548741434,0.6436276006983958,Inf,1.0786631482735678,3.7694619374713367,Notodontidae
W,1.913573474588903,1.7862130236786564,0.6125832082727741,Inf,0.9120381195729111,3.49827150585912,Notodontidae
R,2.1049308220477934,1.9903618532112417,0.6356338894645026,Inf,1.0643776994189227,3.721930954473415,Notodontidae
W,2.1049308220477934,1.763123317650427,0.6047189656053443,Inf,0.9001941145548549,3.453259450357382,Notodontidae
R,2.2962881695066835,1.9646331918079099,0.6286347351680504,Inf,1.0493436299914998,3.678283708059105,Notodontidae
W,2.2962881695066835,1.7403320835946905,0.5976947625708309,Inf,0.8877646738149482,3.4116651073461974,Notodontidae
R,2.487645516965574,1.9392371151637458,0.6225890679169542,Inf,1.0336035193132211,3.6383782742219837,Notodontidae
W,2.487645516965574,1.7178354632761683,0.5914777461431932,Inf,0.8747813107907468,3.373367311907668,Notodontidae
R,2.679002864424464,1.9141693240802686,0.6174533928577725,Inf,1.017204708711087,3.602071608469715,Notodontidae
W,2.679002864424464,1.6956296483335438,0.5860333592143696,Inf,0.8612789331376076,3.338244781900836,Notodontidae
R,2.8703602118833547,1.8894255749331232,0.613182172146849,Inf,1.0001986145358956,3.569220104216855,Notodontidae
W,2.8703602118833547,1.6737108796347577,0.5813255863416898,Inf,0.8472954061284194,3.306176438991783,Notodontidae
R,3.0617175593422448,1.865001678953697,0.6097282474414064,Inf,0.9826399662696161,3.5396802306998305,Notodontidae
W,3.0617175593422448,1.6520754466406422,0.5773172272704321,Inf,0.8328710649890698,3.2770417848874316,Notodontidae
R,3.253074906801135,1.8408935015200163,0.6070432873921591,Inf,0.9645859986990323,3.513309221271435,Notodontidae
W,3.253074906801135,1.6307196867767775,0.5739701894805397,Inf,0.8180481923870818,3.25072131640755,Notodontidae
R,3.4444322542600254,1.8170969614568184,0.6050782443467337,Inf,0.9460956276258451,3.4899657824456094,Notodontidae
W,3.4444322542600254,1.6096399848134713,0.5712457906206603,Inf,0.802870478006399,3.227096962319321,Notodontidae
R,3.6357896017189155,1.7936080303446604,0.6037838052121542,Inf,0.9272286371602316,3.469510795492101,Notodontidae
W,3.6357896017189155,1.5888327722537485,0.5691050618363169,Inf,0.787382476858131,3.206052525147027,Notodontidae
R,3.827146949177806,1.7704227318379686,0.603110823015032,Inf,0.9080449036126543,3.4518079854183714,Notodontidae
W,3.827146949177806,1.5682945267292572,0.567509043618788,Inf,0.7716290817974747,3.187474112354009,Notodontidae
R,4.018504296636697,1.7475371409918974,0.6030107179146109,Inf,0.8886036767882416,3.4367245363918175,Notodontidae
W,4.018504296636697,1.5480217714039806,0.5664190668070098,Inf,0.7556550238129288,3.171250543202856,Notodontidae
R,4.209861644095587,1.7249473835978906,0.6034358390124014,Inf,0.8689629345844426,3.424131637564186,Notodontidae
W,4.209861644095587,1.528011074385657,0.5657970126538922,Inf,0.7395044112398115,3.1572737200184995,Notodontidae
R,4.401218991554477,1.702649635527835,0.6043397810142651,Inf,0.8491788216691868,3.4139049483884025,Notodontidae
W,4.401218991554477,1.5082590481448095,0.56560554730052,Inf,0.7232203163545471,3.145438955278851,Notodontidae
R,4.592576339013367,1.6806401220866864,0.605677652420653,Inf,0.8293051780832259,3.405924977456358,Notodontidae
W,4.592576339013367,1.4887623489412851,0.5658083274722858,Inf,0.7068444150461918,3.135645248721859,Notodontidae
R,4.783933686472257,1.658915117373469,0.6074062942822717,Inf,0.8093931591805377,3.4000773733206073,Notodontidae
W,4.783933686472257,1.4695176762582047,0.5663701756216939,Inf,0.6904166826230002,3.1277955113006626,Notodontidae
R,4.975291033931148,1.637470943650531,0.60948445055221,Inf,0.7894909445998478,3.3962531294881138,Notodontidae
W,4.975291033931148,1.4505217722432346,0.5672572240174227,Inf,0.6739751464372042,3.121796735197104,Notodontidae
R,5.166648381390038,1.616303970720957,0.6118728926366803,Inf,0.7696435310492569,3.3943487086895785,Notodontidae
W,5.166648381390038,1.4317714211570767,0.568437028367306,Inf,0.6575556939954027,3.117560111123435,Notodontidae
R,5.358005728848928,1.5954106153140257,0.6145345018867233,Inf,0.7498926015965587,3.394266093621318,Notodontidae
W,5.358005728848928,1.413263448829088,0.5698786524372689,Inf,0.6411919336140935,3.1150010957536267,Notodontidae
R,5.549363076307818,1.5747873404786135,0.6174343145095685,Inf,0.7302764628350664,3.395912772683466,Notodontidae
W,5.549363076307818,1.3949947221199406,0.5715527257830021,Inf,0.6249151034891681,3.1140394333199546,Notodontidae
R,5.740720423766709,1.5544306549844367,0.6205395337612346,Inf,0.7108300406396497,3.3992016698971343,Notodontidae
W,5.740720423766709,1.3769621483912227,0.573431477156652,Inf,0.608754024252985,3.1145991362091183,Notodontidae
R,5.932077771225599,1.5343371127310375,0.6238195143741406,Inf,0.6915849251185432,3.4040510282960392,Notodontidae
W,5.932077771225599,1.3591626749819006,0.57548874640888,Inf,0.5927350896499571,3.1166084298381964,Notodontidae
R,6.1234351186844895,1.5145033121644063,0.6272457240411222,Inf,0.6725694556758469,3.4103842557822657,Notodontidae
W,6.1234351186844895,1.3415932886915451,0.5776999778058366,Inf,0.5768822898159748,3.119999667239488,Notodontidae
R,6.31479246614338,1.494925895701146,0.6307916864833873,Inf,0.6538088377066499,3.418129741832249,Notodontidae
W,6.31479246614338,1.324251015270239,0.5800421976521811,Inf,0.5612172617382212,3.124709218695132,Notodontidae
R,6.50614981360227,1.4756015491600827,0.6344329102305104,Inf,0.6353252832447909,3.4272206526442983,Notodontidae
W,6.50614981360227,1.307132918915078,0.582493978986223,Inf,0.5457593617407744,3.1306773414965323,Notodontidae
R,6.697507161061161,1.4565270012012184,0.6381468067821754,Inf,0.6171381687840194,3.437594711421369,Notodontidae
W,6.697507161061161,1.2902361017731823,0.5850353959200711,Inf,0.5305257552335677,3.1378480345142856,Notodontidae
R,6.888864508520051,1.4376990227719415,0.6419126013408333,Inf,0.599264204427447,3.4491939695517804,Notodontidae
W,6.888864508520051,1.273557703451129,0.5876479699611299,Inf,0.515531519430884,3.1461688817984377,Notodontidae
R,7.080221855978941,1.419114426560393,0.6457112388291332,Inf,0.5817176094364787,3.4619645735371907,Notodontidae
W,7.080221855978941,1.2570949005307288,0.5903146103919069,Inf,0.5007897552520421,3.1555908889250763,Notodontidae
R,7.271579203437831,1.4007700664558984,0.6495252874550473,Inf,0.5645102901136033,3.475856531656834,Notodontidae
W,7.271579203437831,1.2408449060910607,0.593019550518994,Inf,0.48631170513114297,3.166068315293636,Notodontidae
R,7.462936550896721,1.3826628370163774,0.6533388416732729,Inf,0.5476520167413521,3.490823483571816,Notodontidae
W,7.462936550896721,1.2248049692366851,0.5957482813413676,Inf,0.4721068739623857,3.177558505082049,Notodontidae
