rec_key,site,id_445,id_30
GRTE01_20220731_052149,GRTE01,NoID,NoID
GRTE01_20220731_052158,GRTE01,NoID,NoID
GRTE01_20220731_052214,GRTE01,NoID,NoID
GRTE01_20220731_052229,GRTE01,NoID,Mylu
GRTE01_20220731_052243,GRTE01,NoID,NoID
GRTE01_20220731_052258,GRTE01,NoID,Mylu
GRTE01_20220731_052319,GRTE01,NoID,Labo
GRTE01_20220731_052349,GRTE01,NoID,Labo
GRTE01_20220731_052446,GRTE01,NoID,NoID
GRTE01_20220731_052556,GRTE01,NoID,NoID
GRTE01_20220731_052613,GRTE01,NoID,Myvo
GRTE01_20220731_052643,GRTE01,NoID,Mylu
GRTE01_20220731_052714,GRTE01,NoID,Myvo
GRTE01_20220731_052736,GRTE01,NoID,Myvo
GRTE01_20220731_052801,GRTE01,NoID,Mylu
GRTE01_20220731_052824,GRTE01,NoID,Mylu
GRTE01_20220731_052859,GRTE01,NoID,NoID
GRTE01_20220731_052925,GRTE01,NoID,Mylu
GRTE01_20220731_052943,GRTE01,NoID,Myvo
GRTE01_20220731_053015,GRTE01,NoID,NoID
GRTE01_20220731_053042,GRTE01,NoID,Labo
GRTE01_20220731_053054,GRTE01,NoID,NoID
GRTE01_20220731_053118,GRTE01,NoID,NoID
GRTE01_20220731_053142,GRTE01,NoID,Myvo
GRTE01_20220731_053218,GRTE01,NoID,NoID
GRTE01_20220731_053244,GRTE01,NoID,NoID
GRTE01_20220731_053307,GRTE01,NoID,NoID
GRTE01_20220731_053331,GRTE01,NoID,Mylu
GRTE01_20220731_053344,GRTE01,NoID,Myvo
GRTE01_20220731_053417,GRTE01,NoID,NoID
GRTE01_20220731_053458,GRTE01,NoID,NoID
GRTE01_20220731_053545,GRTE01,NoID,Mylu
GRTE01_20220731_053612,GRTE01,NoID,NoID
GRTE01_20220731_053633,GRTE01,NoID,Labo
GRTE01_20220731_053650,GRTE01,NoID,Myvo
GRTE01_20220731_053712,GRTE01,NoID,Mylu
GRTE01_20220731_053739,GRTE01,NoID,NoID
GRTE01_20220731_053808,GRTE01,NoID,Myvo
GRTE01_20220731_053836,GRTE01,NoID,Myvo
GRTE01_20220731_053844,GRTE01,NoID,Mylu
GRTE01_20220731_053900,GRTE01,NoID,NoID
GRTE01_20220731_053919,GRTE01,NoID,Myvo
GRTE01_20220731_053938,GRTE01,NoID,Mylu
GRTE01_20220731_054009,GRTE01,NoID,NoID
GRTE01_20220731_054025,GRTE01,NoID,Mylu
GRTE01_20220731_054044,GRTE01,NoID,Mylu
GRTE01_20220731_054101,GRTE01,NoID,Mylu
GRTE01_20220731_054118,GRTE01,NoID,NoID
GRTE01_20220731_054135,GRTE01,NoID,Mylu
GRTE01_20220731_054152,GRTE01,NoID,NoID
GRTE01_20220731_054201,GRTE01,NoID,Mylu
GRTE01_20220731_054218,GRTE01,NoID,NoID
GRTE01_20220731_054235,GRTE01,NoID,Mylu
GRTE01_20220731_054252,GRTE01,NoID,Mylu
GRTE01_20220731_054311,GRTE01,NoID,NoID
GRTE01_20220731_054321,GRTE01,NoID,NoID
GRTE01_20220731_054354,GRTE01,NoID,Mylu
GRTE01_20220731_054420,GRTE01,NoID,NoID
GRTE01_20220731_054433,GRTE01,NoID,Myvo
GRTE01_20220731_054450,GRTE01,NoID,NoID
GRTE01_20220731_054516,GRTE01,NoID,Mylu
GRTE01_20220731_054550,GRTE01,NoID,Myvo
GRTE01_20220731_054649,GRTE01,NoID,NoID
GRTE01_20220731_210737,GRTE01,NoID,Mylu
GRTE01_20220731_210819,GRTE01,NoID,NoID
GRTE01_20220731_210934,GRTE01,NoID,Mylu
GRTE01_20220731_211013,GRTE01,NoID,Mylu
GRTE01_20220731_211034,GRTE01,NoID,Mylu
GRTE01_20220731_211048,GRTE01,NoID,Mylu
GRTE01_20220731_211103,GRTE01,NoID,Myvo
GRTE01_20220731_211117,GRTE01,NoID,Mylu
GRTE01_20220731_211127,GRTE01,NoID,Mylu
GRTE01_20220731_211138,GRTE01,NoID,Mylu
GRTE01_20220731_211155,GRTE01,NoID,Mylu
GRTE01_20220731_211216,GRTE01,NoID,NoID
GRTE01_20220731_211236,GRTE01,NoID,NoID
GRTE01_20220731_211246,GRTE01,NoID,NoID
GRTE01_20220731_211305,GRTE01,NoID,NoID
GRTE01_20220731_211318,GRTE01,NoID,Mylu
GRTE01_20220731_211334,GRTE01,NoID,Mylu
GRTE01_20220731_211343,GRTE01,NoID,Mylu
GRTE01_20220731_211412,GRTE01,NoID,Mylu
GRTE01_20220731_211442,GRTE01,NoID,NoID
GRTE01_20220731_211457,GRTE01,NoID,Labo
GRTE01_20220731_211515,GRTE01,NoID,Mylu
GRTE01_20220731_211543,GRTE01,NoID,Myvo
GRTE01_20220731_211556,GRTE01,NoID,Mylu
GRTE01_20220731_211614,GRTE01,NoID,Mylu
GRTE01_20220731_211631,GRTE01,NoID,Myvo
GRTE01_20220731_211645,GRTE01,NoID,Mylu
GRTE01_20220731_211731,GRTE01,NoID,Myvo
GRTE01_20220731_211808,GRTE01,NoID,Myvo
GRTE01_20220731_211844,GRTE01,NoID,Mylu
GRTE01_20220731_211902,GRTE01,NoID,Myvo
GRTE01_20220731_211913,GRTE01,NoID,NoID
GRTE01_20220731_211921,GRTE01,NoID,Labo
GRTE01_20220731_211937,GRTE01,NoID,Mylu
GRTE01_20220731_211955,GRTE01,NoID,Mylu
GRTE01_20220731_212020,GRTE01,NoID,NoID
GRTE01_20220731_212031,GRTE01,NoID,NoID
GRTE01_20220731_212040,GRTE01,NoID,NoID
GRTE01_20220731_212047,GRTE01,NoID,Mylu
GRTE01_20220731_212120,GRTE01,NoID,NoID
GRTE01_20220731_212145,GRTE01,NoID,Labo
GRTE01_20220731_212200,GRTE01,NoID,NoID
GRTE01_20220731_212223,GRTE01,NoID,Mylu
GRTE01_20220731_212259,GRTE01,NoID,NoID
GRTE01_20220731_212338,GRTE01,NoID,NoID
GRTE01_20220731_212351,GRTE01,NoID,Mylu
GRTE01_20220731_212420,GRTE01,NoID,Labo
GRTE01_20220731_212439,GRTE01,NoID,NoID
GRTE01_20220731_212500,GRTE01,NoID,Mylu
GRTE01_20220731_212535,GRTE01,NoID,NoID
GRTE01_20220731_212603,GRTE01,NoID,NoID
GRTE01_20220731_212614,GRTE01,NoID,Mylu
GRTE01_20220731_212636,GRTE01,NoID,Labo
GRTE01_20220731_212652,GRTE01,NoID,Mylu
GRTE01_20220731_212700,GRTE01,NoID,Mylu
GRTE01_20220731_212722,GRTE01,NoID,Mylu
GRTE01_20220731_212751,GRTE01,NoID,Myvo
GRTE01_20220731_212812,GRTE01,NoID,Labo
GRTE01_20220731_212830,GRTE01,NoID,NoID
GRTE01_20220731_212911,GRTE01,NoID,Mylu
GRTE01_20220731_213007,GRTE01,NoID,Myvo
GRTE01_20220731_213047,GRTE01,NoID,NoID
GRTE01_20220731_213112,GRTE01,NoID,Myvo
GRTE01_20220731_213141,GRTE01,NoID,Mylu
GRTE01_20220731_213207,GRTE01,NoID,NoID
GRTE01_20220731_213226,GRTE01,NoID,Labo
GRTE01_20220731_213323,GRTE01,NoID,NoID
GRTE01_20220731_213355,GRTE01,NoID,Labo
GRTE01_20220731_213409,GRTE01,NoID,NoID
GRTE01_20220731_213452,GRTE01,NoID,NoID
GRTE01_20220731_213534,GRTE01,NoID,NoID
GRTE01_20220731_213550,GRTE01,NoID,NoID
GRTE01_20220731_213627,GRTE01,NoID,NoID
GRTE01_20220731_213726,GRTE01,NoID,NoID
GRTE01_20220731_213806,GRTE01,NoID,NoID
GRTE01_20220731_213825,GRTE01,NoID,Mylu
GRTE01_20220731_214005,GRTE01,NoID,NoID
GRTE01_20220731_214130,GRTE01,NoID,NoID
GRTE01_20220731_214213,GRTE01,NoID,Mylu
GRTE01_20220731_214314,GRTE01,NoID,NoID
GRTE01_20220731_214358,GRTE01,NoID,Labo
GRTE01_20220731_214439,GRTE01,NoID,Mylu
GRTE01_20220731_214459,GRTE01,NoID,NoID
GRTE01_20220731_214520,GRTE01,NoID,Mylu
GRTE01_20220731_214539,GRTE01,NoID,NoID
GRTE01_20220731_214544,GRTE01,NoID,NoID
GRTE01_20220731_214552,GRTE01,NoID,Mylu
GRTE01_20220731_214715,GRTE01,NoID,NoID
GRTE01_20220731_214838,GRTE01,NoID,NoID
GRTE01_20220731_214904,GRTE01,NoID,NoID
GRTE01_20220731_214909,GRTE01,NoID,NoID
GRTE01_20220731_214917,GRTE01,NoID,NoID
GRTE01_20220731_214925,GRTE01,NoID,NoID
GRTE01_20220731_214935,GRTE01,NoID,Labo
GRTE01_20220731_214951,GRTE01,NoID,NoID
GRTE01_20220731_215010,GRTE01,NoID,NoID
GRTE01_20220731_215133,GRTE01,NoID,Labo
GRTE01_20220731_215219,GRTE01,NoID,Labo
GRTE01_20220731_215246,GRTE01,NoID,Mylu
GRTE01_20220731_215322,GRTE01,NoID,NoID
GRTE01_20220731_215429,GRTE01,NoID,NoID
GRTE01_20220731_215536,GRTE01,NoID,Mylu
GRTE01_20220731_215556,GRTE01,NoID,NoID
GRTE01_20220731_215615,GRTE01,NoID,NoID
GRTE01_20220731_215636,GRTE01,NoID,NoID
GRTE01_20220731_215649,GRTE01,NoID,NoID
GRTE01_20220731_215658,GRTE01,NoID,NoID
GRTE01_20220731_215708,GRTE01,NoID,NoID
GRTE01_20220731_215723,GRTE01,NoID,NoID
GRTE01_20220731_215738,GRTE01,NoID,Myvo
GRTE01_20220731_215900,GRTE01,NoID,NoID
GRTE01_20220731_215927,GRTE01,NoID,NoID
GRTE01_20220731_220001,GRTE01,NoID,NoID
GRTE01_20220731_220040,GRTE01,NoID,NoID
GRTE01_20220731_220122,GRTE01,NoID,NoID
GRTE01_20220731_220134,GRTE01,NoID,Mylu
GRTE01_20220731_220206,GRTE01,NoID,NoID
GRTE01_20220731_220311,GRTE01,NoID,NoID
GRTE01_20220731_220401,GRTE01,NoID,Mylu
GRTE01_20220731_220457,GRTE01,NoID,Labo
GRTE01_20220731_220550,GRTE01,NoID,NoID
GRTE01_20220731_220556,GRTE01,NoID,Mylu
GRTE01_20220731_220623,GRTE01,NoID,Mylu
GRTE01_20220731_220646,GRTE01,NoID,NoID
GRTE01_20220731_220700,GRTE01,NoID,NoID
GRTE01_20220731_220707,GRTE01,NoID,NoID
GRTE01_20220731_220718,GRTE01,NoID,NoID
GRTE01_20220731_220729,GRTE01,NoID,NoID
GRTE01_20220731_220747,GRTE01,NoID,Mylu
GRTE01_20220731_220812,GRTE01,NoID,Mylu
GRTE01_20220731_220830,GRTE01,NoID,NoID
GRTE01_20220731_220859,GRTE01,NoID,NoID
GRTE01_20220731_220921,GRTE01,NoID,NoID
GRTE01_20220731_220941,GRTE01,NoID,Mylu
GRTE01_20220731_220959,GRTE01,NoID,NoID
GRTE01_20220731_221048,GRTE01,NoID,NoID
GRTE01_20220731_221139,GRTE01,NoID,NoID
GRTE01_20220731_221151,GRTE01,NoID,NoID
GRTE01_20220731_221206,GRTE01,NoID,NoID
GRTE01_20220731_221226,GRTE01,NoID,NoID
GRTE01_20220731_221258,GRTE01,NoID,Mylu
GRTE01_20220731_221337,GRTE01,NoID,Mylu
GRTE01_20220731_221359,GRTE01,NoID,Mylu
GRTE01_20220731_221420,GRTE01,NoID,NoID
GRTE01_20220731_221432,GRTE01,NoID,Myvo
GRTE01_20220731_221457,GRTE01,NoID,NoID
GRTE01_20220731_221507,GRTE01,NoID,Mylu
GRTE01_20220731_221534,GRTE01,NoID,NoID
GRTE01_20220731_221614,GRTE01,NoID,Mylu
GRTE01_20220731_221623,GRTE01,NoID,NoID
GRTE01_20220731_221727,GRTE01,NoID,Mylu
GRTE01_20220731_221748,GRTE01,NoID,Myvo
GRTE01_20220731_221807,GRTE01,NoID,NoID
GRTE01_20220731_221831,GRTE01,NoID,Mylu
GRTE01_20220731_221906,GRTE01,NoID,Myvo
GRTE01_20220731_221941,GRTE01,NoID,Labo
GRTE01_20220731_222015,GRTE01,NoID,NoID
GRTE01_20220731_222050,GRTE01,NoID,Mylu
GRTE01_20220731_222124,GRTE01,NoID,NoID
GRTE01_20220731_222149,GRTE01,NoID,NoID
GRTE01_20220731_222228,GRTE01,NoID,NoID
GRTE01_20220731_222243,GRTE01,NoID,NoID
GRTE01_20220731_222252,GRTE01,NoID,Mylu
GRTE01_20220731_222310,GRTE01,NoID,Mylu
GRTE01_20220731_222328,GRTE01,NoID,Myvo
GRTE01_20220731_222415,GRTE01,NoID,NoID
GRTE01_20220731_222434,GRTE01,NoID,NoID
GRTE01_20220731_222444,GRTE01,NoID,Myvo
GRTE01_20220731_222502,GRTE01,NoID,Mylu
GRTE01_20220731_222519,GRTE01,NoID,Mylu
GRTE01_20220731_222536,GRTE01,NoID,Mylu
GRTE01_20220731_222553,GRTE01,NoID,Mylu
GRTE01_20220731_222610,GRTE01,NoID,Mylu
GRTE01_20220731_222627,GRTE01,NoID,Mylu
GRTE01_20220731_222644,GRTE01,NoID,Mylu
GRTE01_20220731_222701,GRTE01,NoID,Myvo
GRTE01_20220731_222753,GRTE01,NoID,NoID
GRTE01_20220731_222815,GRTE01,NoID,Mylu
GRTE01_20220731_222839,GRTE01,NoID,NoID
GRTE01_20220731_222856,GRTE01,NoID,Myvo
GRTE01_20220731_222913,GRTE01,NoID,NoID
GRTE01_20220731_222923,GRTE01,NoID,Mylu
GRTE01_20220731_222932,GRTE01,NoID,Mylu
GRTE01_20220731_222942,GRTE01,NoID,NoID
GRTE01_20220731_222954,GRTE01,NoID,Myvo
GRTE01_20220731_223017,GRTE01,NoID,Mylu
GRTE01_20220731_223040,GRTE01,NoID,Mylu
GRTE01_20220731_223050,GRTE01,NoID,NoID
GRTE01_20220731_223100,GRTE01,NoID,NoID
GRTE01_20220731_223110,GRTE01,NoID,Myvo
GRTE01_20220731_223128,GRTE01,NoID,Mylu
GRTE01_20220731_223157,GRTE01,NoID,NoID
GRTE01_20220731_223215,GRTE01,NoID,NoID
GRTE01_20220731_223225,GRTE01,NoID,Myvo
GRTE01_20220731_223249,GRTE01,NoID,Myvo
GRTE01_20220731_223323,GRTE01,NoID,NoID
GRTE01_20220731_223349,GRTE01,NoID,Mylu
GRTE01_20220731_223419,GRTE01,NoID,Mylu
GRTE01_20220731_223437,GRTE01,NoID,Mylu
GRTE01_20220731_223455,GRTE01,NoID,Labo
GRTE01_20220731_223517,GRTE01,NoID,Mylu
GRTE01_20220731_223536,GRTE01,NoID,Mylu
GRTE01_20220731_223559,GRTE01,NoID,Mylu
GRTE01_20220731_223715,GRTE01,NoID,NoID
GRTE01_20220731_223727,GRTE01,NoID,Mylu
GRTE01_20220731_223749,GRTE01,NoID,NoID
GRTE01_20220731_223815,GRTE01,NoID,Myvo
GRTE01_20220731_223825,GRTE01,NoID,Mylu
GRTE01_20220731_223846,GRTE01,NoID,NoID
GRTE01_20220731_223858,GRTE01,NoID,Mylu
GRTE01_20220731_223924,GRTE01,NoID,NoID
GRTE01_20220731_223957,GRTE01,NoID,Mylu
GRTE01_20220731_224010,GRTE01,NoID,Labo
GRTE01_20220731_224018,GRTE01,NoID,NoID
GRTE01_20220731_224029,GRTE01,NoID,Mylu
GRTE01_20220731_224051,GRTE01,NoID,NoID
GRTE01_20220731_224100,GRTE01,NoID,NoID
GRTE01_20220731_224114,GRTE01,NoID,NoID
GRTE01_20220731_224131,GRTE01,NoID,NoID
GRTE01_20220731_224142,GRTE01,NoID,Mylu
GRTE01_20220731_224206,GRTE01,NoID,Myvo
GRTE01_20220731_224242,GRTE01,NoID,Myvo
GRTE01_20220731_224255,GRTE01,NoID,Mylu
GRTE01_20220731_224315,GRTE01,NoID,NoID
GRTE01_20220731_224324,GRTE01,NoID,Mylu
GRTE01_20220731_224342,GRTE01,NoID,Mylu
GRTE01_20220731_224401,GRTE01,NoID,NoID
GRTE01_20220731_224410,GRTE01,NoID,NoID
GRTE01_20220731_224417,GRTE01,NoID,Mylu
GRTE01_20220731_224435,GRTE01,NoID,Myvo
GRTE01_20220731_224445,GRTE01,NoID,Mylu
GRTE01_20220731_224513,GRTE01,NoID,Mylu
GRTE01_20220731_224533,GRTE01,NoID,Myvo
GRTE01_20220731_224549,GRTE01,NoID,Mylu
GRTE01_20220731_224603,GRTE01,NoID,NoID
GRTE01_20220731_224620,GRTE01,NoID,Mylu
GRTE01_20220731_224645,GRTE01,NoID,NoID
GRTE01_20220731_224655,GRTE01,NoID,Myvo
GRTE01_20220731_224725,GRTE01,NoID,Mylu
GRTE01_20220731_224748,GRTE01,NoID,Myvo
GRTE01_20220731_224759,GRTE01,NoID,Mylu
GRTE01_20220731_224833,GRTE01,NoID,NoID
GRTE01_20220731_224842,GRTE01,NoID,NoID
GRTE01_20220731_224900,GRTE01,NoID,Myse
GRTE01_20220731_224928,GRTE01,NoID,Mylu
GRTE01_20220731_225001,GRTE01,NoID,NoID
GRTE01_20220731_225034,GRTE01,NoID,Myvo
GRTE01_20220731_225051,GRTE01,NoID,NoID
GRTE01_20220731_225154,GRTE01,NoID,Mylu
GRTE01_20220731_225246,GRTE01,NoID,Labo
GRTE01_20220731_225312,GRTE01,NoID,NoID
GRTE01_20220731_225320,GRTE01,NoID,Mylu
GRTE01_20220731_225338,GRTE01,NoID,Myvo
GRTE01_20220731_225355,GRTE01,NoID,Myvo
GRTE01_20220731_225408,GRTE01,NoID,Mylu
GRTE01_20220731_225417,GRTE01,NoID,NoID
GRTE01_20220731_225431,GRTE01,NoID,Mylu
GRTE01_20220731_225455,GRTE01,NoID,Mylu
GRTE01_20220731_225512,GRTE01,NoID,NoID
GRTE01_20220731_225528,GRTE01,NoID,Mylu
GRTE01_20220731_225550,GRTE01,NoID,Mylu
GRTE01_20220731_225607,GRTE01,NoID,Mylu
GRTE01_20220731_225624,GRTE01,NoID,Myvo
GRTE01_20220731_225641,GRTE01,NoID,NoID
GRTE01_20220731_225703,GRTE01,NoID,Mylu
GRTE01_20220731_225725,GRTE01,NoID,Myvo
GRTE01_20220731_225742,GRTE01,NoID,NoID
GRTE01_20220731_225751,GRTE01,NoID,Labo
GRTE01_20220731_225821,GRTE01,NoID,Mylu
GRTE01_20220731_225840,GRTE01,NoID,NoID
GRTE01_20220731_225846,GRTE01,NoID,NoID
GRTE01_20220731_225913,GRTE01,NoID,NoID
GRTE01_20220731_225942,GRTE01,NoID,Myvo
GRTE01_20220731_230002,GRTE01,NoID,NoID
GRTE01_20220731_230019,GRTE01,NoID,NoID
GRTE01_20220731_230035,GRTE01,NoID,Myvo
GRTE01_20220731_230059,GRTE01,NoID,Mylu
GRTE01_20220731_230123,GRTE01,NoID,Mylu
GRTE01_20220731_230143,GRTE01,NoID,Mylu
GRTE01_20220731_230204,GRTE01,NoID,Mylu
GRTE01_20220731_230224,GRTE01,NoID,Mylu
GRTE01_20220731_230241,GRTE01,NoID,NoID
GRTE01_20220731_230258,GRTE01,NoID,Myvo
GRTE01_20220731_230315,GRTE01,NoID,NoID
GRTE01_20220731_230324,GRTE01,NoID,NoID
GRTE01_20220731_230338,GRTE01,NoID,Labo
GRTE01_20220731_230400,GRTE01,NoID,Mylu
GRTE01_20220731_230418,GRTE01,NoID,NoID
GRTE01_20220731_230440,GRTE01,NoID,Mylu
GRTE01_20220731_230504,GRTE01,NoID,NoID
GRTE01_20220731_230512,GRTE01,NoID,Labo
GRTE01_20220731_230556,GRTE01,NoID,Labo
GRTE01_20220731_230625,GRTE01,NoID,Mylu
GRTE01_20220731_230647,GRTE01,NoID,NoID
GRTE01_20220731_230707,GRTE01,NoID,Mylu
GRTE01_20220731_230728,GRTE01,NoID,NoID
GRTE01_20220731_230749,GRTE01,NoID,NoID
GRTE01_20220731_230812,GRTE01,NoID,Mylu
GRTE01_20220731_230852,GRTE01,NoID,Labo
GRTE01_20220731_230919,GRTE01,NoID,Myvo
GRTE01_20220731_230935,GRTE01,NoID,NoID
GRTE01_20220731_230951,GRTE01,NoID,Mylu
GRTE01_20220731_231003,GRTE01,NoID,NoID
GRTE01_20220731_231014,GRTE01,NoID,NoID
GRTE01_20220731_231029,GRTE01,NoID,NoID
GRTE01_20220731_231038,GRTE01,NoID,Mylu
GRTE01_20220731_231113,GRTE01,NoID,Mylu
GRTE01_20220731_231152,GRTE01,NoID,Mylu
GRTE01_20220731_231218,GRTE01,NoID,NoID
GRTE01_20220731_231234,GRTE01,NoID,NoID
GRTE01_20220731_231249,GRTE01,NoID,NoID
GRTE01_20220731_231330,GRTE01,NoID,NoID
GRTE01_20220731_231339,GRTE01,NoID,Mylu
GRTE01_20220731_231358,GRTE01,NoID,Mylu
GRTE01_20220731_231438,GRTE01,NoID,Mylu
GRTE01_20220731_231602,GRTE01,NoID,NoID
GRTE01_20220731_231621,GRTE01,NoID,Mylu
GRTE01_20220731_231632,GRTE01,NoID,Myvo
GRTE01_20220731_231650,GRTE01,NoID,NoID
GRTE01_20220731_231657,GRTE01,NoID,Labo
GRTE01_20220731_231735,GRTE01,NoID,NoID
GRTE01_20220731_231812,GRTE01,NoID,NoID
GRTE01_20220731_231824,GRTE01,NoID,Mylu
GRTE01_20220731_231848,GRTE01,NoID,Mylu
GRTE01_20220731_231909,GRTE01,NoID,Mylu
GRTE01_20220731_231927,GRTE01,NoID,NoID
GRTE01_20220731_231956,GRTE01,NoID,Mylu
GRTE01_20220731_232029,GRTE01,NoID,Mylu
GRTE01_20220731_232037,GRTE01,NoID,NoID
GRTE01_20220731_232055,GRTE01,NoID,Myvo
GRTE01_20220731_232120,GRTE01,NoID,Labo
GRTE01_20220731_232138,GRTE01,NoID,Mylu
GRTE01_20220731_232202,GRTE01,NoID,NoID
GRTE01_20220731_232224,GRTE01,NoID,NoID
GRTE01_20220731_232233,GRTE01,NoID,NoID
GRTE01_20220731_232241,GRTE01,NoID,NoID
GRTE01_20220731_232257,GRTE01,NoID,NoID
GRTE01_20220731_232304,GRTE01,NoID,Mylu
GRTE01_20220731_232322,GRTE01,NoID,NoID
GRTE01_20220731_232339,GRTE01,NoID,Mylu
GRTE01_20220731_232355,GRTE01,NoID,NoID
GRTE01_20220731_232402,GRTE01,NoID,NoID
GRTE01_20220731_232419,GRTE01,NoID,NoID
GRTE01_20220731_232524,GRTE01,NoID,NoID
GRTE01_20220731_232536,GRTE01,NoID,NoID
GRTE01_20220731_232549,GRTE01,NoID,NoID
GRTE01_20220731_232605,GRTE01,NoID,Labo
GRTE01_20220731_232618,GRTE01,NoID,Mylu
GRTE01_20220731_232642,GRTE01,NoID,NoID
GRTE01_20220731_232708,GRTE01,NoID,NoID
GRTE01_20220731_232722,GRTE01,NoID,Mylu
GRTE01_20220731_232732,GRTE01,NoID,Myse
GRTE01_20220731_232750,GRTE01,NoID,NoID
GRTE01_20220731_232837,GRTE01,NoID,NoID
GRTE01_20220731_232852,GRTE01,NoID,Myvo
GRTE01_20220731_232912,GRTE01,NoID,Myse
GRTE01_20220731_232926,GRTE01,NoID,NoID
GRTE01_20220731_233007,GRTE01,NoID,Mylu
GRTE01_20220731_233026,GRTE01,NoID,Mylu
GRTE01_20220731_233059,GRTE01,NoID,Myse
GRTE01_20220731_233129,GRTE01,NoID,Mylu
GRTE01_20220731_233148,GRTE01,NoID,Mylu
GRTE01_20220731_233204,GRTE01,NoID,NoID
GRTE01_20220731_233228,GRTE01,NoID,Myvo
GRTE01_20220731_233255,GRTE01,NoID,NoID
GRTE01_20220731_233303,GRTE01,NoID,Mylu
GRTE01_20220731_233323,GRTE01,NoID,Mylu
GRTE01_20220731_233338,GRTE01,NoID,Labo
GRTE01_20220731_233352,GRTE01,NoID,NoID
GRTE01_20220731_233405,GRTE01,NoID,NoID
GRTE01_20220731_233416,GRTE01,NoID,NoID
GRTE01_20220731_233446,GRTE01,NoID,NoID
GRTE01_20220731_233453,GRTE01,NoID,Myvo
GRTE01_20220731_233511,GRTE01,NoID,NoID
GRTE01_20220731_233521,GRTE01,NoID,NoID
GRTE01_20220731_233533,GRTE01,NoID,NoID
GRTE01_20220731_233545,GRTE01,NoID,Mylu
GRTE01_20220731_233607,GRTE01,NoID,Mylu
GRTE01_20220731_233634,GRTE01,NoID,Mylu
GRTE01_20220731_233655,GRTE01,NoID,NoID
GRTE01_20220731_233722,GRTE01,NoID,NoID
GRTE01_20220731_233749,GRTE01,NoID,NoID
GRTE01_20220731_233831,GRTE01,NoID,Myvo
GRTE01_20220731_233857,GRTE01,NoID,Myvo
GRTE01_20220731_233914,GRTE01,NoID,Mylu
GRTE01_20220731_233932,GRTE01,NoID,NoID
GRTE01_20220731_233946,GRTE01,NoID,NoID
GRTE01_20220731_234006,GRTE01,NoID,Mylu
GRTE01_20220731_234031,GRTE01,NoID,Labo
GRTE01_20220731_234046,GRTE01,NoID,NoID
GRTE01_20220731_234057,GRTE01,NoID,NoID
GRTE01_20220731_234110,GRTE01,NoID,Myvo
GRTE01_20220731_234136,GRTE01,NoID,NoID
GRTE01_20220731_234202,GRTE01,NoID,Labo
GRTE01_20220731_234242,GRTE01,NoID,Mylu
GRTE01_20220731_234332,GRTE01,NoID,Myse
GRTE01_20220731_234358,GRTE01,NoID,NoID
GRTE01_20220731_234410,GRTE01,NoID,Mylu
GRTE01_20220731_234433,GRTE01,NoID,Mylu
GRTE01_20220731_234456,GRTE01,NoID,NoID
GRTE01_20220731_234501,GRTE01,NoID,NoID
GRTE01_20220731_234507,GRTE01,NoID,Mylu
GRTE01_20220731_234525,GRTE01,NoID,NoID
GRTE01_20220731_234535,GRTE01,NoID,Myvo
GRTE01_20220731_234559,GRTE01,NoID,NoID
GRTE01_20220731_234613,GRTE01,NoID,Mylu
GRTE01_20220731_234658,GRTE01,NoID,NoID
GRTE01_20220731_234725,GRTE01,NoID,Labo
GRTE01_20220731_234755,GRTE01,NoID,HiF
GRTE01_20220731_234824,GRTE01,NoID,NoID
GRTE01_20220731_234915,GRTE01,NoID,Mylu
GRTE01_20220731_234955,GRTE01,NoID,Mylu
GRTE01_20220731_235007,GRTE01,NoID,NoID
GRTE01_20220731_235015,GRTE01,NoID,Myvo
GRTE01_20220731_235035,GRTE01,NoID,Labo
GRTE01_20220731_235125,GRTE01,NoID,NoID
GRTE01_20220731_235151,GRTE01,NoID,NoID
GRTE01_20220731_235208,GRTE01,NoID,Mylu
GRTE01_20220731_235226,GRTE01,NoID,NoID
GRTE01_20220731_235234,GRTE01,NoID,NoID
GRTE01_20220731_235257,GRTE01,NoID,Mylu
GRTE01_20220731_235320,GRTE01,NoID,Myvo
GRTE01_20220731_235340,GRTE01,NoID,Mylu
GRTE01_20220731_235358,GRTE01,NoID,Mylu
GRTE01_20220731_235416,GRTE01,NoID,Mylu
GRTE01_20220731_235443,GRTE01,NoID,Mylu
GRTE01_20220731_235450,GRTE01,NoID,Labo
GRTE01_20220731_235502,GRTE01,NoID,Myvo
GRTE01_20220731_235518,GRTE01,NoID,NoID
GRTE01_20220731_235531,GRTE01,NoID,Mylu
GRTE01_20220731_235554,GRTE01,NoID,Mylu
GRTE01_20220731_235604,GRTE01,NoID,Lano
GRTE01_20220731_235642,GRTE01,NoID,NoID
GRTE01_20220731_235716,GRTE01,NoID,Mylu
GRTE01_20220731_235729,GRTE01,NoID,NoID
GRTE01_20220731_235738,GRTE01,NoID,HiF
GRTE01_20220731_235750,GRTE01,NoID,NoID
GRTE01_20220731_235759,GRTE01,NoID,Mylu
GRTE01_20220731_235821,GRTE01,NoID,Mylu
GRTE01_20220731_235854,GRTE01,NoID,NoID
GRTE01_20220731_235936,GRTE01,NoID,NoID
GRTE01_20220731_235945,GRTE01,NoID,NoID
GRTE01_20220731_235956,GRTE01,NoID,NoID
GRTE01_20220801_000009,GRTE01,NoID,NoID
GRTE01_20220801_000026,GRTE01,NoID,Labo
GRTE01_20220801_000034,GRTE01,NoID,NoID
