rec_key,site,id_a,id_b
GRTE12_20240904_234227,GRTE12,NoID,NoID
GRTE12_20240904_234233,GRTE12,NoID,Myvo
GRTE12_20240904_234250,GRTE12,NoID,Myvo
GRTE12_20240904_234307,GRTE12,NoID,Myvo
GRTE12_20240904_234324,GRTE12,NoID,Myvo
GRTE12_20240904_234342,GRTE12,NoID,NoID
GRTE12_20240904_234349,GRTE12,NoID,Myvo
GRTE12_20240904_234408,GRTE12,NoID,Myvo
GRTE12_20240904_234423,GRTE12,NoID,Myvo
GRTE12_20240904_234441,GRTE12,NoID,Myvo
GRTE12_20240904_234458,GRTE12,NoID,Myvo
GRTE12_20240904_234515,GRTE12,NoID,Myvo
GRTE12_20240904_234532,GRTE12,NoID,Myvo
GRTE12_20240904_234549,GRTE12,NoID,Myvo
GRTE12_20240904_234606,GRTE12,NoID,Myvo
GRTE12_20240904_234623,GRTE12,NoID,Myvo
GRTE12_20240904_234640,GRTE12,NoID,Myvo
GRTE12_20240904_234657,GRTE12,NoID,Myvo
GRTE12_20240904_234714,GRTE12,NoID,Myvo
GRTE12_20240904_234729,GRTE12,NoID,Myvo
GRTE12_20240904_234746,GRTE12,NoID,Myvo
GRTE12_20240904_234759,GRTE12,NoID,Myvo
GRTE12_20240904_234816,GRTE12,NoID,Myvo
GRTE12_20240904_234833,GRTE12,NoID,Myvo
GRTE12_20240904_234839,GRTE12,NoID,Myvo
GRTE12_20240904_234856,GRTE12,NoID,Myvo
GRTE12_20240904_234913,GRTE12,NoID,Myvo
GRTE12_20240904_234930,GRTE12,NoID,NoID
GRTE12_20240904_234954,GRTE12,NoID,Myvo
GRTE12_20240904_235018,GRTE12,NoID,Myvo
GRTE12_20240904_235035,GRTE12,NoID,Myvo
GRTE12_20240904_235052,GRTE12,NoID,Myvo
GRTE12_20240904_235109,GRTE12,NoID,Myvo
GRTE12_20240904_235126,GRTE12,NoID,Myvo
GRTE12_20240904_235138,GRTE12,NoID,Myvo
GRTE12_20240904_235156,GRTE12,NoID,Myvo
GRTE12_20240904_235213,GRTE12,NoID,Myvo
GRTE12_20240904_235230,GRTE12,NoID,Myvo
GRTE12_20240904_235247,GRTE12,NoID,Myvo
GRTE12_20240904_235304,GRTE12,NoID,Myvo
GRTE12_20240904_235321,GRTE12,NoID,Myvo
GRTE12_20240904_235346,GRTE12,NoID,Myvo
GRTE12_20240904_235404,GRTE12,NoID,Myvo
GRTE12_20240904_235414,GRTE12,NoID,Myvo
GRTE12_20240904_235432,GRTE12,NoID,Myvo
GRTE12_20240904_235450,GRTE12,NoID,Myvo
GRTE12_20240904_235744,GRTE12,NoID,Myvo
GRTE12_20240904_235906,GRTE12,NoID,Myvo
GRTE12_20240904_235916,GRTE12,NoID,NoID
GRTE12_20240904_235922,GRTE12,NoID,NoID
GRTE12_20240904_235929,GRTE12,NoID,Myvo
GRTE12_20240905_000022,GRTE12,NoID,Myvo
GRTE12_20240905_000045,GRTE12,NoID,Myvo
GRTE12_20240905_000102,GRTE12,NoID,Myvo
GRTE12_20240905_000215,GRTE12,NoID,Myvo
GRTE12_20240905_000322,GRTE12,NoID,Myvo
GRTE12_20240905_000339,GRTE12,NoID,NoID
GRTE12_20240905_000515,GRTE12,NoID,NoID
GRTE12_20240905_000652,GRTE12,NoID,Myvo
GRTE12_20240905_000717,GRTE12,NoID,Myvo
GRTE12_20240905_000741,GRTE12,NoID,Mylu
GRTE12_20240905_000809,GRTE12,NoID,NoID
GRTE12_20240905_000828,GRTE12,NoID,Myvo
GRTE12_20240905_000847,GRTE12,NoID,Myvo
GRTE12_20240905_000904,GRTE12,NoID,Myvo
GRTE12_20240905_001022,GRTE12,NoID,NoID
GRTE12_20240905_001201,GRTE12,NoID,NoID
GRTE12_20240905_001324,GRTE12,NoID,Myvo
GRTE12_20240905_001445,GRTE12,NoID,Myvo
GRTE12_20240905_001514,GRTE12,NoID,Myvo
GRTE12_20240905_001531,GRTE12,NoID,Myvo
GRTE12_20240905_001712,GRTE12,NoID,Myvo
GRTE12_20240905_001927,GRTE12,NoID,NoID
GRTE12_20240905_002141,GRTE12,NoID,NoID
GRTE12_20240905_002230,GRTE12,NoID,Myvo
GRTE12_20240905_002314,GRTE12,NoID,Myvo
GRTE12_20240905_002339,GRTE12,NoID,Myvo
GRTE12_20240905_002357,GRTE12,NoID,Myvo
GRTE12_20240905_002414,GRTE12,NoID,Myvo
GRTE12_20240905_002427,GRTE12,NoID,Myvo
GRTE12_20240905_002438,GRTE12,NoID,Myvo
GRTE12_20240905_002455,GRTE12,NoID,Myvo
GRTE12_20240905_002507,GRTE12,NoID,Myvo
GRTE12_20240905_002525,GRTE12,NoID,Myvo
GRTE12_20240905_002542,GRTE12,NoID,Myvo
GRTE12_20240905_002559,GRTE12,NoID,Myvo
GRTE12_20240905_002609,GRTE12,NoID,Myvo
GRTE12_20240905_002626,GRTE12,NoID,Myvo
GRTE12_20240905_002638,GRTE12,NoID,Myvo
GRTE12_20240905_002657,GRTE12,NoID,Lano
GRTE12_20240905_002704,GRTE12,NoID,Myvo
GRTE12_20240905_003822,GRTE12,NoID,Laci
GRTE12_20240905_005125,GRTE12,NoID,Mylu
GRTE12_20240905_010450,GRTE12,NoID,Myvo
GRTE12_20240905_010525,GRTE12,NoID,Myvo
GRTE12_20240905_011450,GRTE12,NoID,Myci
GRTE12_20240905_012040,GRTE12,NoID,NoID
GRTE12_20240905_012419,GRTE12,NoID,Lano
GRTE12_20240905_014029,GRTE12,NoID,Mylu
GRTE12_20240905_024037,GRTE12,NoID,NoID
GRTE12_20240905_035625,GRTE12,NoID,Myci
GRTE12_20240905_041750,GRTE12,NoID,Mylu
GRTE12_20240905_201301,GRTE12,NoID,NoID
GRTE12_20240905_201435,GRTE12,NoID,NoID
GRTE12_20240905_201503,GRTE12,NoID,Epfu
GRTE12_20240905_201624,GRTE12,NoID,Myci
GRTE12_20240905_204459,GRTE12,NoID,NoID
GRTE12_20240905_204514,GRTE12,NoID,NoID
GRTE12_20240905_205037,GRTE12,NoID,Labo
GRTE12_20240905_205220,GRTE12,NoID,NoID
GRTE12_20240905_205332,GRTE12,NoID,Myse
GRTE12_20240905_205506,GRTE12,NoID,Coto
GRTE12_20240905_205704,GRTE12,NoID,NoID
GRTE12_20240905_210017,GRTE12,NoID,Myvo
GRTE12_20240905_210146,GRTE12,NoID,Myci
GRTE12_20240905_210211,GRTE12,NoID,Mylu
GRTE12_20240905_210242,GRTE12,NoID,Mylu
GRTE12_20240905_210302,GRTE12,NoID,Mylu
GRTE12_20240905_210324,GRTE12,NoID,Mylu
GRTE12_20240905_210341,GRTE12,NoID,NoID
GRTE12_20240905_210352,GRTE12,NoID,Mylu
GRTE12_20240905_210417,GRTE12,NoID,Mylu
GRTE12_20240905_210434,GRTE12,NoID,Mylu
GRTE12_20240905_210451,GRTE12,NoID,NoID
GRTE12_20240905_210509,GRTE12,NoID,Mylu
GRTE12_20240905_210529,GRTE12,NoID,Mylu
GRTE12_20240905_210646,GRTE12,NoID,NoID
GRTE12_20240905_210746,GRTE12,NoID,Myvo
GRTE12_20240905_210811,GRTE12,NoID,Myvo
GRTE12_20240905_210828,GRTE12,NoID,Myvo
GRTE12_20240905_210845,GRTE12,NoID,Myvo
GRTE12_20240905_210855,GRTE12,NoID,Myvo
GRTE12_20240905_210914,GRTE12,NoID,Myvo
GRTE12_20240905_210937,GRTE12,NoID,Myvo
GRTE12_20240905_211002,GRTE12,NoID,Myci
GRTE12_20240905_211018,GRTE12,NoID,Myvo
GRTE12_20240905_211038,GRTE12,NoID,Myvo
GRTE12_20240905_211055,GRTE12,NoID,Myvo
GRTE12_20240905_211112,GRTE12,NoID,Myvo
GRTE12_20240905_211129,GRTE12,NoID,Myvo
GRTE12_20240905_211147,GRTE12,NoID,Myvo
GRTE12_20240905_211200,GRTE12,NoID,Myvo
GRTE12_20240905_211308,GRTE12,NoID,NoID
GRTE12_20240905_211413,GRTE12,NoID,NoID
GRTE12_20240905_211518,GRTE12,NoID,Mylu
GRTE12_20240905_211618,GRTE12,NoID,Myvo
GRTE12_20240905_211637,GRTE12,NoID,Myse
GRTE12_20240905_211814,GRTE12,NoID,Myvo
GRTE12_20240905_212001,GRTE12,NoID,Myci
GRTE12_20240905_212018,GRTE12,NoID,NoID
GRTE12_20240905_212029,GRTE12,NoID,Mylu
GRTE12_20240905_212046,GRTE12,NoID,Myci
GRTE12_20240905_212109,GRTE12,NoID,Myvo
GRTE12_20240905_212126,GRTE12,NoID,NoID
GRTE12_20240905_212134,GRTE12,NoID,Mylu
GRTE12_20240905_212144,GRTE12,NoID,Mylu
GRTE12_20240905_212157,GRTE12,NoID,NoID
GRTE12_20240905_212214,GRTE12,NoID,NoID
GRTE12_20240905_212231,GRTE12,NoID,Myse
GRTE12_20240905_212239,GRTE12,NoID,Myci
GRTE12_20240905_212248,GRTE12,NoID,NoID
GRTE12_20240905_212304,GRTE12,NoID,Mylu
GRTE12_20240905_212323,GRTE12,NoID,Mylu
GRTE12_20240905_212339,GRTE12,NoID,Myci
GRTE12_20240905_212355,GRTE12,NoID,Myvo
GRTE12_20240905_212426,GRTE12,NoID,Myvo
GRTE12_20240905_212441,GRTE12,NoID,Myci
GRTE12_20240905_212503,GRTE12,NoID,Myvo
GRTE12_20240905_212527,GRTE12,NoID,Mylu
GRTE12_20240905_212546,GRTE12,NoID,NoID
GRTE12_20240905_212553,GRTE12,NoID,NoID
GRTE12_20240905_212610,GRTE12,NoID,Mylu
GRTE12_20240905_212629,GRTE12,NoID,Mylu
GRTE12_20240905_212731,GRTE12,NoID,Mylu
GRTE12_20240905_212831,GRTE12,NoID,Mylu
GRTE12_20240905_212850,GRTE12,NoID,Mylu
GRTE12_20240905_212919,GRTE12,NoID,Myci
GRTE12_20240905_212936,GRTE12,NoID,NoID
GRTE12_20240905_212953,GRTE12,NoID,Myci
GRTE12_20240905_213010,GRTE12,NoID,NoID
GRTE12_20240905_213021,GRTE12,NoID,NoID
GRTE12_20240905_213031,GRTE12,NoID,Mylu
GRTE12_20240905_213048,GRTE12,NoID,Myvo
GRTE12_20240905_213057,GRTE12,NoID,Mylu
GRTE12_20240905_213114,GRTE12,NoID,Myci
GRTE12_20240905_213131,GRTE12,NoID,Myvo
GRTE12_20240905_213143,GRTE12,NoID,Myvo
GRTE12_20240905_213201,GRTE12,NoID,Mylu
GRTE12_20240905_213212,GRTE12,NoID,NoID
GRTE12_20240905_213229,GRTE12,NoID,NoID
GRTE12_20240905_213234,GRTE12,NoID,Myvo
GRTE12_20240905_213311,GRTE12,NoID,Mylu
GRTE12_20240905_213355,GRTE12,NoID,Mylu
GRTE12_20240905_213420,GRTE12,NoID,Mylu
GRTE12_20240905_213437,GRTE12,NoID,Mylu
GRTE12_20240905_213613,GRTE12,NoID,Myvo
GRTE12_20240905_213809,GRTE12,NoID,NoID
GRTE12_20240905_213851,GRTE12,NoID,Myvo
GRTE12_20240905_213934,GRTE12,NoID,Myvo
GRTE12_20240905_213951,GRTE12,NoID,Myvo
GRTE12_20240905_214009,GRTE12,NoID,Myvo
GRTE12_20240905_214026,GRTE12,NoID,Myvo
GRTE12_20240905_214043,GRTE12,NoID,Myvo
GRTE12_20240905_214100,GRTE12,NoID,Myvo
GRTE12_20240905_214117,GRTE12,NoID,Myvo
GRTE12_20240905_214130,GRTE12,NoID,Myvo
GRTE12_20240905_214148,GRTE12,NoID,Myvo
GRTE12_20240905_214205,GRTE12,NoID,NoID
GRTE12_20240905_214211,GRTE12,NoID,Myvo
GRTE12_20240905_214246,GRTE12,NoID,Myvo
GRTE12_20240905_214305,GRTE12,NoID,Myvo
GRTE12_20240905_214323,GRTE12,NoID,Myvo
GRTE12_20240905_214341,GRTE12,NoID,NoID
GRTE12_20240905_214347,GRTE12,NoID,NoID
GRTE12_20240905_214353,GRTE12,NoID,NoID
GRTE12_20240905_214358,GRTE12,NoID,Myvo
GRTE12_20240905_214417,GRTE12,NoID,Myvo
GRTE12_20240905_214434,GRTE12,NoID,Myvo
GRTE12_20240905_214452,GRTE12,NoID,Myvo
GRTE12_20240905_214511,GRTE12,NoID,Myvo
GRTE12_20240905_214529,GRTE12,NoID,Myvo
GRTE12_20240905_214547,GRTE12,NoID,NoID
GRTE12_20240905_214559,GRTE12,NoID,NoID
GRTE12_20240905_214608,GRTE12,NoID,Myvo
GRTE12_20240905_214628,GRTE12,NoID,Myvo
GRTE12_20240905_214645,GRTE12,NoID,Myvo
GRTE12_20240905_214704,GRTE12,NoID,Myvo
GRTE12_20240905_214721,GRTE12,NoID,Myvo
GRTE12_20240905_214727,GRTE12,NoID,Myvo
GRTE12_20240905_214744,GRTE12,NoID,Myvo
GRTE12_20240905_214801,GRTE12,NoID,Myvo
GRTE12_20240905_214818,GRTE12,NoID,Myvo
GRTE12_20240905_214833,GRTE12,NoID,Myvo
GRTE12_20240905_214851,GRTE12,NoID,Myvo
GRTE12_20240905_214908,GRTE12,NoID,Myvo
GRTE12_20240905_214921,GRTE12,NoID,Myvo
GRTE12_20240905_214938,GRTE12,NoID,Myvo
GRTE12_20240905_214955,GRTE12,NoID,Myvo
GRTE12_20240905_215013,GRTE12,NoID,Myvo
GRTE12_20240905_215030,GRTE12,NoID,Myvo
GRTE12_20240905_215048,GRTE12,NoID,Myvo
GRTE12_20240905_215108,GRTE12,NoID,Mylu
GRTE12_20240905_215117,GRTE12,NoID,Myvo
GRTE12_20240905_215137,GRTE12,NoID,Myvo
GRTE12_20240905_215154,GRTE12,NoID,Myvo
GRTE12_20240905_215211,GRTE12,NoID,Myvo
GRTE12_20240905_215229,GRTE12,NoID,Myvo
GRTE12_20240905_215253,GRTE12,NoID,Myvo
GRTE12_20240905_215311,GRTE12,NoID,Myvo
GRTE12_20240905_215329,GRTE12,NoID,Mylu
GRTE12_20240905_215343,GRTE12,NoID,Myvo
GRTE12_20240905_215406,GRTE12,NoID,Myvo
GRTE12_20240905_215423,GRTE12,NoID,Myvo
GRTE12_20240905_215441,GRTE12,NoID,Myvo
GRTE12_20240905_215501,GRTE12,NoID,Myvo
GRTE12_20240905_215512,GRTE12,NoID,NoID
GRTE12_20240905_215529,GRTE12,NoID,Mylu
GRTE12_20240905_215546,GRTE12,NoID,Myvo
GRTE12_20240905_215603,GRTE12,NoID,Myvo
GRTE12_20240905_215620,GRTE12,NoID,Myci
GRTE12_20240905_215638,GRTE12,NoID,Myvo
GRTE12_20240905_215655,GRTE12,NoID,Myci
GRTE12_20240905_215712,GRTE12,NoID,NoID
GRTE12_20240905_215730,GRTE12,NoID,Labo
GRTE12_20240905_215748,GRTE12,NoID,NoID
GRTE12_20240905_215807,GRTE12,NoID,Myvo
GRTE12_20240905_215828,GRTE12,NoID,NoID
GRTE12_20240905_215845,GRTE12,NoID,Myvo
GRTE12_20240905_215902,GRTE12,NoID,Myvo
GRTE12_20240905_215919,GRTE12,NoID,NoID
GRTE12_20240905_215925,GRTE12,NoID,Myci
GRTE12_20240905_215943,GRTE12,NoID,Mylu
GRTE12_20240905_220000,GRTE12,NoID,Myci
GRTE12_20240905_220017,GRTE12,NoID,Myci
GRTE12_20240905_220034,GRTE12,NoID,NoID
GRTE12_20240905_220051,GRTE12,NoID,NoID
GRTE12_20240905_220108,GRTE12,NoID,Myci
GRTE12_20240905_220124,GRTE12,NoID,Myvo
GRTE12_20240905_220144,GRTE12,NoID,Myci
GRTE12_20240905_220201,GRTE12,NoID,Myci
GRTE12_20240905_220218,GRTE12,NoID,Myci
GRTE12_20240905_220235,GRTE12,NoID,Mylu
GRTE12_20240905_220252,GRTE12,NoID,Myvo
GRTE12_20240905_220303,GRTE12,NoID,Myci
GRTE12_20240905_220321,GRTE12,NoID,Myvo
GRTE12_20240905_220352,GRTE12,NoID,Mylu
GRTE12_20240905_220416,GRTE12,NoID,Myci
GRTE12_20240905_220433,GRTE12,NoID,Myci
GRTE12_20240905_220450,GRTE12,NoID,Myci
GRTE12_20240905_220501,GRTE12,NoID,NoID
GRTE12_20240905_220518,GRTE12,NoID,Myci
GRTE12_20240905_220535,GRTE12,NoID,Myci
GRTE12_20240905_220552,GRTE12,NoID,Myci
GRTE12_20240905_220609,GRTE12,NoID,Myci
GRTE12_20240905_220618,GRTE12,NoID,Myci
GRTE12_20240905_220635,GRTE12,NoID,Myci
GRTE12_20240905_220735,GRTE12,NoID,Myci
GRTE12_20240905_220836,GRTE12,NoID,Myci
GRTE12_20240905_220853,GRTE12,NoID,Myci
GRTE12_20240905_220910,GRTE12,NoID,Myci
GRTE12_20240905_220928,GRTE12,NoID,NoID
GRTE12_20240905_220945,GRTE12,NoID,Mylu
GRTE12_20240905_221002,GRTE12,NoID,NoID
GRTE12_20240905_221054,GRTE12,NoID,Myci
GRTE12_20240905_221154,GRTE12,NoID,Myci
GRTE12_20240905_221206,GRTE12,NoID,Myci
GRTE12_20240905_221312,GRTE12,NoID,Labo
GRTE12_20240905_221449,GRTE12,NoID,Mylu
GRTE12_20240905_221535,GRTE12,NoID,Mylu
GRTE12_20240905_221546,GRTE12,NoID,NoID
GRTE12_20240905_221610,GRTE12,NoID,NoID
GRTE12_20240905_221654,GRTE12,NoID,Myci
GRTE12_20240905_221721,GRTE12,NoID,Mylu
GRTE12_20240905_221748,GRTE12,NoID,Myvo
GRTE12_20240905_221812,GRTE12,NoID,Mylu
GRTE12_20240905_221833,GRTE12,NoID,Myvo
GRTE12_20240905_221850,GRTE12,NoID,Mylu
GRTE12_20240905_221908,GRTE12,NoID,NoID
GRTE12_20240905_221914,GRTE12,NoID,NoID
GRTE12_20240905_221931,GRTE12,NoID,NoID
GRTE12_20240905_221948,GRTE12,NoID,NoID
GRTE12_20240905_222001,GRTE12,NoID,Myvo
GRTE12_20240905_222019,GRTE12,NoID,Myvo
GRTE12_20240905_222038,GRTE12,NoID,Myvo
GRTE12_20240905_222058,GRTE12,NoID,Mylu
GRTE12_20240905_222114,GRTE12,NoID,Mylu
GRTE12_20240905_222122,GRTE12,NoID,Myvo
GRTE12_20240905_222139,GRTE12,NoID,Myvo
GRTE12_20240905_222156,GRTE12,NoID,Myvo
GRTE12_20240905_222213,GRTE12,NoID,NoID
GRTE12_20240905_222230,GRTE12,NoID,Myvo
GRTE12_20240905_222247,GRTE12,NoID,Myci
GRTE12_20240905_222306,GRTE12,NoID,Myvo
GRTE12_20240905_222323,GRTE12,NoID,Myvo
GRTE12_20240905_222340,GRTE12,NoID,Myvo
GRTE12_20240905_222357,GRTE12,NoID,Myvo
GRTE12_20240905_222415,GRTE12,NoID,Myvo
GRTE12_20240905_222432,GRTE12,NoID,Myvo
GRTE12_20240905_222449,GRTE12,NoID,Myvo
GRTE12_20240905_222506,GRTE12,NoID,Myvo
GRTE12_20240905_222523,GRTE12,NoID,Myvo
GRTE12_20240905_222540,GRTE12,NoID,Myvo
GRTE12_20240905_222557,GRTE12,NoID,Myvo
GRTE12_20240905_222614,GRTE12,NoID,Mylu
GRTE12_20240905_222632,GRTE12,NoID,NoID
GRTE12_20240905_222649,GRTE12,NoID,Mylu
GRTE12_20240905_222702,GRTE12,NoID,Mylu
GRTE12_20240905_222720,GRTE12,NoID,Myvo
GRTE12_20240905_222737,GRTE12,NoID,Myci
GRTE12_20240905_222759,GRTE12,NoID,Myci
GRTE12_20240905_222817,GRTE12,NoID,Myvo
GRTE12_20240905_222833,GRTE12,NoID,NoID
GRTE12_20240905_222852,GRTE12,NoID,Myci
GRTE12_20240905_222910,GRTE12,NoID,Mylu
GRTE12_20240905_222928,GRTE12,NoID,Mylu
GRTE12_20240905_222947,GRTE12,NoID,Myvo
GRTE12_20240905_223007,GRTE12,NoID,NoID
GRTE12_20240905_223027,GRTE12,NoID,Myvo
GRTE12_20240905_223100,GRTE12,NoID,NoID
GRTE12_20240905_223106,GRTE12,NoID,Myvo
GRTE12_20240905_223123,GRTE12,NoID,Myvo
GRTE12_20240905_223141,GRTE12,NoID,Myvo
GRTE12_20240905_223159,GRTE12,NoID,NoID
GRTE12_20240905_223216,GRTE12,NoID,Myvo
GRTE12_20240905_223233,GRTE12,NoID,NoID
GRTE12_20240905_223239,GRTE12,NoID,Myci
GRTE12_20240905_223256,GRTE12,NoID,Myci
GRTE12_20240905_223356,GRTE12,NoID,Myvo
GRTE12_20240905_223457,GRTE12,NoID,Myvo
GRTE12_20240905_223514,GRTE12,NoID,Myvo
GRTE12_20240905_223544,GRTE12,NoID,NoID
GRTE12_20240905_223622,GRTE12,NoID,Myse
GRTE12_20240905_223635,GRTE12,NoID,Myvo
GRTE12_20240905_223654,GRTE12,NoID,Myci
GRTE12_20240905_223711,GRTE12,NoID,NoID
GRTE12_20240905_223728,GRTE12,NoID,Mylu
GRTE12_20240905_223745,GRTE12,NoID,Myvo
GRTE12_20240905_223802,GRTE12,NoID,Myvo
GRTE12_20240905_223819,GRTE12,NoID,Myvo
GRTE12_20240905_223836,GRTE12,NoID,Myvo
GRTE12_20240905_223855,GRTE12,NoID,Myvo
GRTE12_20240905_223955,GRTE12,NoID,Myci
GRTE12_20240905_224105,GRTE12,NoID,Myci
GRTE12_20240905_224116,GRTE12,NoID,Myci
GRTE12_20240905_224126,GRTE12,NoID,NoID
GRTE12_20240905_224211,GRTE12,NoID,Myvo
GRTE12_20240905_224237,GRTE12,NoID,Myvo
GRTE12_20240905_224256,GRTE12,NoID,Myvo
GRTE12_20240905_224313,GRTE12,NoID,NoID
GRTE12_20240905_224330,GRTE12,NoID,Myci
GRTE12_20240905_224347,GRTE12,NoID,NoID
GRTE12_20240905_224430,GRTE12,NoID,Myvo
GRTE12_20240905_224526,GRTE12,NoID,Myci
GRTE12_20240905_224545,GRTE12,NoID,Myci
GRTE12_20240905_224602,GRTE12,NoID,Myvo
GRTE12_20240905_224619,GRTE12,NoID,Myci
GRTE12_20240905_224636,GRTE12,NoID,Myvo
GRTE12_20240905_224653,GRTE12,NoID,Myci
GRTE12_20240905_224710,GRTE12,NoID,Myci
GRTE12_20240905_224906,GRTE12,NoID,NoID
GRTE12_20240905_224948,GRTE12,NoID,Mylu
GRTE12_20240905_225146,GRTE12,NoID,Myvo
GRTE12_20240905_225347,GRTE12,NoID,Myci
GRTE12_20240905_225415,GRTE12,NoID,Myvo
GRTE12_20240905_225452,GRTE12,NoID,Myvo
GRTE12_20240905_225509,GRTE12,NoID,Myvo
GRTE12_20240905_225527,GRTE12,NoID,Myvo
GRTE12_20240905_225546,GRTE12,NoID,Myvo
GRTE12_20240905_225603,GRTE12,NoID,Myci
GRTE12_20240905_225620,GRTE12,NoID,Myvo
GRTE12_20240905_225639,GRTE12,NoID,Myvo
GRTE12_20240905_225659,GRTE12,NoID,Myci
GRTE12_20240905_225716,GRTE12,NoID,Myvo
GRTE12_20240905_225733,GRTE12,NoID,Myvo
GRTE12_20240905_225750,GRTE12,NoID,Myci
GRTE12_20240905_225807,GRTE12,NoID,Myvo
GRTE12_20240905_225824,GRTE12,NoID,Myvo
GRTE12_20240905_225841,GRTE12,NoID,Myci
GRTE12_20240905_225858,GRTE12,NoID,NoID
GRTE12_20240905_225915,GRTE12,NoID,Myci
GRTE12_20240905_225932,GRTE12,NoID,NoID
GRTE12_20240905_225949,GRTE12,NoID,Myvo
GRTE12_20240905_230006,GRTE12,NoID,Myvo
GRTE12_20240905_230023,GRTE12,NoID,Myci
GRTE12_20240905_230040,GRTE12,NoID,Mylu
GRTE12_20240905_230049,GRTE12,NoID,Labo
GRTE12_20240905_230118,GRTE12,NoID,NoID
GRTE12_20240905_230152,GRTE12,NoID,NoID
GRTE12_20240905_230209,GRTE12,NoID,Myvo
GRTE12_20240905_230226,GRTE12,NoID,Myvo
GRTE12_20240905_230300,GRTE12,NoID,Myci
GRTE12_20240905_230338,GRTE12,NoID,NoID
GRTE12_20240905_230355,GRTE12,NoID,NoID
GRTE12_20240905_230412,GRTE12,NoID,Myci
GRTE12_20240905_230429,GRTE12,NoID,Myvo
GRTE12_20240905_230446,GRTE12,NoID,Myvo
GRTE12_20240905_230505,GRTE12,NoID,Myvo
GRTE12_20240905_230522,GRTE12,NoID,Myci
GRTE12_20240905_230539,GRTE12,NoID,Myvo
GRTE12_20240905_230556,GRTE12,NoID,Myvo
GRTE12_20240905_230613,GRTE12,NoID,Myvo
GRTE12_20240905_230630,GRTE12,NoID,Myvo
GRTE12_20240905_230647,GRTE12,NoID,Myvo
GRTE12_20240905_230705,GRTE12,NoID,Myci
GRTE12_20240905_230722,GRTE12,NoID,NoID
GRTE12_20240905_230740,GRTE12,NoID,Myci
GRTE12_20240905_230757,GRTE12,NoID,Myvo
GRTE12_20240905_230814,GRTE12,NoID,Myci
GRTE12_20240905_230831,GRTE12,NoID,Myvo
GRTE12_20240905_230855,GRTE12,NoID,Myvo
GRTE12_20240905_230920,GRTE12,NoID,Myvo
GRTE12_20240905_230938,GRTE12,NoID,Myvo
GRTE12_20240905_230955,GRTE12,NoID,Myvo
GRTE12_20240905_231012,GRTE12,NoID,Myci
GRTE12_20240905_231029,GRTE12,NoID,Myci
GRTE12_20240905_231046,GRTE12,NoID,Myvo
GRTE12_20240905_231103,GRTE12,NoID,Myci
GRTE12_20240905_231120,GRTE12,NoID,Mylu
GRTE12_20240905_231137,GRTE12,NoID,Myvo
GRTE12_20240905_231149,GRTE12,NoID,NoID
GRTE12_20240905_231203,GRTE12,NoID,Myvo
GRTE12_20240905_231225,GRTE12,NoID,Myci
GRTE12_20240905_231242,GRTE12,NoID,Myvo
GRTE12_20240905_231259,GRTE12,NoID,Myvo
GRTE12_20240905_231316,GRTE12,NoID,NoID
GRTE12_20240905_231333,GRTE12,NoID,Myvo
GRTE12_20240905_231350,GRTE12,NoID,Myvo
GRTE12_20240905_231407,GRTE12,NoID,Mylu
GRTE12_20240905_231424,GRTE12,NoID,Myvo
GRTE12_20240905_231441,GRTE12,NoID,NoID
GRTE12_20240905_231458,GRTE12,NoID,Myvo
GRTE12_20240905_231515,GRTE12,NoID,Myvo
GRTE12_20240905_231549,GRTE12,NoID,NoID
GRTE12_20240905_231606,GRTE12,NoID,Myvo
GRTE12_20240905_231623,GRTE12,NoID,Myvo
GRTE12_20240905_231640,GRTE12,NoID,NoID
GRTE12_20240905_231657,GRTE12,NoID,Myvo
GRTE12_20240905_231714,GRTE12,NoID,Myvo
GRTE12_20240905_231721,GRTE12,NoID,Myvo
GRTE12_20240905_231738,GRTE12,NoID,Myvo
GRTE12_20240905_231755,GRTE12,NoID,Myvo
GRTE12_20240905_231820,GRTE12,NoID,Myvo
GRTE12_20240905_231837,GRTE12,NoID,Myvo
GRTE12_20240905_231854,GRTE12,NoID,Myvo
GRTE12_20240905_231912,GRTE12,NoID,Myci
GRTE12_20240905_231929,GRTE12,NoID,Myvo
GRTE12_20240905_231946,GRTE12,NoID,Myvo
GRTE12_20240905_232021,GRTE12,NoID,Myvo
GRTE12_20240905_232057,GRTE12,NoID,NoID
GRTE12_20240905_232114,GRTE12,NoID,Myci
GRTE12_20240905_232131,GRTE12,NoID,NoID
GRTE12_20240905_232137,GRTE12,NoID,Myvo
GRTE12_20240905_232154,GRTE12,NoID,Myvo
GRTE12_20240905_232210,GRTE12,NoID,Myvo
GRTE12_20240905_232228,GRTE12,NoID,Myvo
GRTE12_20240905_232245,GRTE12,NoID,Myvo
GRTE12_20240905_232302,GRTE12,NoID,Myci
GRTE12_20240905_232319,GRTE12,NoID,Myci
GRTE12_20240905_232336,GRTE12,NoID,Myci
GRTE12_20240905_232353,GRTE12,NoID,Myci
GRTE12_20240905_232410,GRTE12,NoID,Myci
GRTE12_20240905_232427,GRTE12,NoID,Myvo
GRTE12_20240905_232435,GRTE12,NoID,Myvo
GRTE12_20240905_232452,GRTE12,NoID,NoID
GRTE12_20240905_232458,GRTE12,NoID,Myvo
